sdf_number,annalog,protonated,isomers
101,c1ccccc1-c1cc(C(NC2CCCCC2)=O)nn1CC,CCn1nc(C(=O)NC2CCCCC2)cc1-c1ccccc1,CCn1nc(C(=O)NC2CCCCC2)cc1-c1ccccc1
102,c1ccccc1-c1cc(C(NCc2ccccc2)=O)nn1C,Cn1nc(C(=O)NCc2ccccc2)cc1-c1ccccc1,Cn1nc(C(=O)NCc2ccccc2)cc1-c1ccccc1
103,c1ccccc1-c1cc(C(NCC2CCCCC2)=O)nn1C,Cn1nc(C(=O)NCC2CCCCC2)cc1-c1ccccc1,Cn1nc(C(=O)NCC2CCCCC2)cc1-c1ccccc1
104,C(=O)(NC1CCCCC1)c1cc(-c2ccccc2)nn1C,Cn1nc(-c2ccccc2)cc1C(=O)NC1CCCCC1,Cn1nc(-c2ccccc2)cc1C(=O)NC1CCCCC1
105,C(=O)(NC(C)(C)C)c1cc(-c2ccccc2)n(C)n1,Cn1nc(C(=O)NC(C)(C)C)cc1-c1ccccc1,Cn1nc(C(=O)NC(C)(C)C)cc1-c1ccccc1
106,C(=O)(N1CCCCC1)c1cc(-c2ccccc2)n(C)n1,Cn1nc(C(=O)N2CCCCC2)cc1-c1ccccc1,Cn1nc(C(=O)N2CCCCC2)cc1-c1ccccc1
107,c1c(-c2n(C)nc(C(NCCCC)=O)c2)cccc1,CCCCNC(=O)c1cc(-c2ccccc2)n(C)n1,CCCCNC(=O)c1cc(-c2ccccc2)n(C)n1
108,c1c(-c2n(C)nc(C(NC3CCC3)=O)c2)cccc1,Cn1nc(C(=O)NC2CCC2)cc1-c1ccccc1,Cn1nc(C(=O)NC2CCC2)cc1-c1ccccc1
109,n1c(C(=O)N)cc(-c2ccccc2)n1C,Cn1nc(C(N)=O)cc1-c1ccccc1,Cn1nc(C(N)=O)cc1-c1ccccc1
110,n1c(C(=O)NC2CCCCC2)cc(C2CCCCC2)n1C,Cn1nc(C(=O)NC2CCCCC2)cc1C1CCCCC1,Cn1nc(C(=O)NC2CCCCC2)cc1C1CCCCC1
