sdf_number,annalog,protonated,isomers,docking_energy,cluster
91,c1ccc(-c2n(-c3ccccc3)nc(C(NC)=O)c2C)cc1,CNC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C,CNC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C,-8.878,0
92,Fc1ccc(-c2n(-c3ccccc3)nc(C(Nc3ccccc3)=O)c2C)cc1,Cc1c(C(=O)Nc2ccccc2)nn(-c2ccccc2)c1-c1ccc(F)cc1,Cc1c(C(=O)Nc2ccccc2)nn(-c2ccccc2)c1-c1ccc(F)cc1,-10.821,0
93,c1ccc(-c2n(-c3ccccc3)nc(C(NCCC)=O)c2C)cc1,CCCNC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C,CCCNC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C,-9.183,0
94,c1ccc(-c2n(-c3ccccc3)nc(C(NCC)=O)c2C)cc1,CCNC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C,CCNC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C,-9.159,0
95,n1(-c2ccccc2)c(-c2ccccc2)c(C)c(C(O)=O)n1,Cc1c(C(=O)[O-])nn(-c2ccccc2)c1-c1ccccc1,Cc1c(C(=O)[O-])nn(-c2ccccc2)c1-c1ccccc1,-8.812,0
96,n1(-c2ccccc2)c(-c2ccccc2)c(C)c(C(OCC)=O)n1,CCOC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C,CCOC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C,-9.143,0
97,n1(-c2ccccc2)c(-c2ccccc2)c(C)c(C(OC)=O)n1,COC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C,COC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C,-8.643,0
98,n1(-c2ccccc2)c(-c2ccccc2)c(C)c(C(N)=O)n1,Cc1c(C(N)=O)nn(-c2ccccc2)c1-c1ccccc1,Cc1c(C(N)=O)nn(-c2ccccc2)c1-c1ccccc1,-8.883,0
99,n1(-c2ccccc2)c(-c2ccccc2)c(C)c(-c2ccccc2)n1,Cc1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1,Cc1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1,-10.073,34
100,c1(-c2cc(C(=O)Nc3ccccc3)nn2-c2ccccc2)ccccc1,O=C(Nc1ccccc1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,O=C(Nc1ccccc1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,-10.644,33
101,c1(-c2c(C)c(C(=O)NN3CCCCC3)nn2-c2ccccc2)ccccc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2)c1-c1ccccc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2)c1-c1ccccc1,-10.106,0
102,c1(-c2c(C)c(C(=O)NC(C)C)nn2-c2ccccc2)ccccc1,Cc1c(C(=O)NC(C)C)nn(-c2ccccc2)c1-c1ccccc1,Cc1c(C(=O)NC(C)C)nn(-c2ccccc2)c1-c1ccccc1,-9.203,0
103,c1(-c2c(C)c(C(=O)NC3CC3)nn2-c2ccccc2)ccccc1,Cc1c(C(=O)NC2CC2)nn(-c2ccccc2)c1-c1ccccc1,Cc1c(C(=O)NC2CC2)nn(-c2ccccc2)c1-c1ccccc1,-9.203,0
104,Clc1ccc(NC(=O)c2nn(-c3ccccc3)c(-c3ccccc3)c2C)cc1,Cc1c(C(=O)Nc2ccc(Cl)cc2)nn(-c2ccccc2)c1-c1ccccc1,Cc1c(C(=O)Nc2ccc(Cl)cc2)nn(-c2ccccc2)c1-c1ccccc1,-11.441,0
105,Fc1ccc(NC(=O)c2nn(-c3ccccc3)c(-c3ccccc3)c2C)cc1,Cc1c(C(=O)Nc2ccc(F)cc2)nn(-c2ccccc2)c1-c1ccccc1,Cc1c(C(=O)Nc2ccc(F)cc2)nn(-c2ccccc2)c1-c1ccccc1,-10.831,0
106,Cc1ccc(NC(=O)c2nn(-c3ccccc3)c(-c3ccccc3)c2C)cc1,Cc1ccc(NC(=O)c2nn(-c3ccccc3)c(-c3ccccc3)c2C)cc1,Cc1ccc(NC(=O)c2nn(-c3ccccc3)c(-c3ccccc3)c2C)cc1,-11.65,0
107,c1ccc(NC(=O)c2nn(-c3ccccc3)c(-c3ccccc3)c2C)cc1Cl,Cc1c(C(=O)Nc2cccc(Cl)c2)nn(-c2ccccc2)c1-c1ccccc1,Cc1c(C(=O)Nc2cccc(Cl)c2)nn(-c2ccccc2)c1-c1ccccc1,-10.962,0
108,c1(-c2ccccc2)n(C)nc(C(NC2CCCCC2)=O)c1CCC,CCCc1c(C(=O)NC2CCCCC2)nn(C)c1-c1ccccc1,CCCc1c(C(=O)NC2CCCCC2)nn(C)c1-c1ccccc1,-9.695,2
109,c1(-c2ccccc2)n(C)nc(C(NC2CCCCC2)=O)c1C,Cc1c(C(=O)NC2CCCCC2)nn(C)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn(C)c1-c1ccccc1,-10.243,2
110,c1(-c2ccccc2)n(C)nc(C(NC2CCCC2)=O)c1CCC,CCCc1c(C(=O)NC2CCCC2)nn(C)c1-c1ccccc1,CCCc1c(C(=O)NC2CCCC2)nn(C)c1-c1ccccc1,-9.112,2
111,c1(-c2ccccc2)n(C)nc(C(NC2CCCCC2)=O)c1CC,CCc1c(C(=O)NC2CCCCC2)nn(C)c1-c1ccccc1,CCc1c(C(=O)NC2CCCCC2)nn(C)c1-c1ccccc1,-9.239,2
112,c1(-c2ccccc2)n(C)nc(C(NCCCC)=O)c1CCC,CCCCNC(=O)c1nn(C)c(-c2ccccc2)c1CCC,CCCCNC(=O)c1nn(C)c(-c2ccccc2)c1CCC,-8.358,14
113,c1(-c2ccccc2)n(C)nc(C(NC2CCCCC2)=O)c1,Cn1nc(C(=O)NC2CCCCC2)cc1-c1ccccc1,Cn1nc(C(=O)NC2CCCCC2)cc1-c1ccccc1,-9.22,32
114,c1(-c2ccccc2)n(C)nc(C(NCc2ccccc2)=O)c1C,Cc1c(C(=O)NCc2ccccc2)nn(C)c1-c1ccccc1,Cc1c(C(=O)NCc2ccccc2)nn(C)c1-c1ccccc1,-9.771,19
115,c1(-c2ccccc2)n(C)nc(C(NCc2ccccc2)=O)c1CC,CCc1c(C(=O)NCc2ccccc2)nn(C)c1-c1ccccc1,CCc1c(C(=O)NCc2ccccc2)nn(C)c1-c1ccccc1,-10.036,2
116,N(C(=O)c1nn(C)c(-c2ccccc2)c1C)[C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1,-11.506,13
117,N(C(=O)c1n[nH]c(-c2ccccc2)c1CCC)[C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3,CCCc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n[nH]c1-c1ccccc1,CCCc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n[nH]c1-c1ccccc1,-10.903,12
118,N(C(=O)c1n[nH]c(-c2ccccc2)c1CCC)[C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3,CCCc1c(-c2ccccc2)n[nH]c1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCCc1c(-c2ccccc2)n[nH]c1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-10.913,12
119,N(C(=O)c1nn(C)c2c1CCCC2)[C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c2c1CCCC2,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c2c1CCCC2,-10.296,26
120,N(C(=O)c1nn(C)c(-c2ccccc2)c1)[C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccccc1,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccccc1,-10.93,13
121,N(C(=O)c1nn(C)c2c1cccc2)[C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c2ccccc21,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c2ccccc21,-10.801,13
122,N(C(=O)c1nn(C)c2c1CCC2)[C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c2c1CCC2,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c2c1CCC2,-10.306,26
123,N(C(=O)c1nn(C)cc1CCC)[C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3,CCCc1cn(C)nc1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCCc1cn(C)nc1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-9.796,31
124,Cn1c(-c2ccccc2)c(CC)c(C(N[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)=O)n1,CCc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1,CCc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1,-11.03,2
125,Cn1c(C2CCCCC2)c(CCC)c(C(N[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)=O)n1,CCCc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1C1CCCCC1,CCCc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1C1CCCCC1,-11.234,30
126,[nH]1c(-c2ccccc2)c(CC)c(C(N[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)=O)n1,CCc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n[nH]c1-c1ccccc1,CCc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n[nH]c1-c1ccccc1,-10.84,12
127,[nH]1c(-c2ccccc2)c(CC)c(C(N[C@]23C[C@H]4C[C@H](C[C@@H](C2)C4)C3)=O)n1,CCc1c(-c2ccccc2)n[nH]c1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCc1c(-c2ccccc2)n[nH]c1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-10.874,12
