sdf_number,annalog,protonated,isomers,docking_energy,cluster
84,c1ccccc1-c1n(CCO)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1Cl,O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCO)c(-c2ccccc2)c1Cl,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nn(CCO)c(-c2ccccc2)c1Cl,-10.575,0
85,c1ccccc1-c1n(CC)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1,CCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1-c1ccccc1,CCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccccc1,-11.007,1
86,c1cc(Cl)ccc1-c1n(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1,Cn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1-c1ccc(Cl)cc1,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccc(Cl)cc1,-10.483,1
87,c1cc(F)ccc1-c1n(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1,Cn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1-c1ccc(F)cc1,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccc(F)cc1,-11.021,1
88,c1ccccc1-c1c(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)o1,Cc1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)oc1-c1ccccc1,Cc1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)oc1-c1ccccc1,-10.821,8
89,c1ccccc1-c1c(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)cc1C,Cc1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)nc(C)c1-c1ccccc1,Cc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc(C)c1-c1ccccc1,-12.16,8
90,c1ccccc1-c1n(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1CC,CCc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(C)c1-c1ccccc1,CCc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1,-11.011,0
91,c1ccccc1-c1n(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1CCC,CCCc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(C)c1-c1ccccc1,CCCc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1,-11.073,3
92,c1ccccc1-c1c(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)nc1,Cc1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)ncc1-c1ccccc1,Cc1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)ncc1-c1ccccc1,-11.683,8
93,c1ccccc1-c1n(CCCCCO)nc(C(=O)NC2CCCCC2)c1,O=C(NC1CCCCC1)c1cc(-c2ccccc2)n(CCCCCO)n1,O=C(NC1CCCCC1)c1cc(-c2ccccc2)n(CCCCCO)n1,-9.101,7
94,c1(C)c(C(N2CCCCC2)=O)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)N2CCCCC2)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)N2CCCCC2)nn(CCCCCO)c1-c1ccccc1,-8.356,4
95,c1(C)c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(CCOCCO)c1-c1ccccc1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCOCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCOCCO)c1-c1ccccc1,-10.56,0
96,c1c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(-c2ccccc2)c1-c1ccccc1,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)n(-c2ccccc2)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2ccccc2)n(-c2ccccc2)n1,-11.55,1
97,c1(C)c(C(Nc2ccccc2)=O)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)Nc2ccccc2)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)Nc2ccccc2)nn(CCCCCO)c1-c1ccccc1,-9.633,0
98,c1c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(Cc2ccccc2)c1-c1ccccc1,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)n(Cc2ccccc2)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2ccccc2)n(Cc2ccccc2)n1,-13.273,1
99,c1(C)c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(CCCO)c1-c1ccccc1Cl,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCCO)c1-c1ccccc1Cl,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCCO)c1-c1ccccc1Cl,-10.361,0
100,c1(Cl)c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(CCCCCO)c1-c1ccccc1,O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCO)c(-c2ccccc2)c1Cl,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nn(CCCCCO)c(-c2ccccc2)c1Cl,-10.9,0
101,c1(C)c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(C)c1-c1ccccc1Cl,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(C)c1-c1ccccc1Cl,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1Cl,-10.745,2
102,c1(C)c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(CCCCOC)c1-c1ccccc1,COCCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)c1-c1ccccc1,COCCCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,-10.956,0
103,c1(C)c(C(N)=O)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(N)=O)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(N)=O)nn(CCCCCO)c1-c1ccccc1,-7.878,4
104,c1(C)c(C(NC2CCCCC2)=O)nn(C)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn(C)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn(C)c1-c1ccccc1,-9.57,5
