sdf_number,annalog,protonated,isomers,docking_energy
97,c1c(-c2cc(C(NC3CC3)=O)nn2C)cccc1,Cn1nc(C(=O)NC2CC2)cc1-c1ccccc1,Cn1nc(C(=O)NC2CC2)cc1-c1ccccc1,-8.437
98,c1c(-c2cc(C(NC3CCCCC3)=O)cn2C)cccc1,Cn1cc(C(=O)NC2CCCCC2)cc1-c1ccccc1,Cn1cc(C(=O)NC2CCCCC2)cc1-c1ccccc1,-9.17
99,c1c(-c2cc(C(NC3CCCCC3)=O)n[nH]2)cccc1,O=C(NC1CCCCC1)c1cc(-c2ccccc2)[nH]n1,O=C(NC1CCCCC1)c1cc(-c2ccccc2)[nH]n1,-9.138
100,c1c(-c2cc(C(NC3CCCCC3)=O)n[nH]2)cccc1,O=C(NC1CCCCC1)c1cc(-c2ccccc2)n[nH]1,O=C(NC1CCCCC1)c1cc(-c2ccccc2)n[nH]1,-9.135
101,c1ccccc1-c1cc(C(NC2CCCCC2)=O)nn1CC,CCn1nc(C(=O)NC2CCCCC2)cc1-c1ccccc1,CCn1nc(C(=O)NC2CCCCC2)cc1-c1ccccc1,-9.138
102,c1ccccc1-c1cc(C(NCc2ccccc2)=O)nn1C,Cn1nc(C(=O)NCc2ccccc2)cc1-c1ccccc1,Cn1nc(C(=O)NCc2ccccc2)cc1-c1ccccc1,-9.704
103,c1ccccc1-c1cc(C(NCC2CCCCC2)=O)nn1C,Cn1nc(C(=O)NCC2CCCCC2)cc1-c1ccccc1,Cn1nc(C(=O)NCC2CCCCC2)cc1-c1ccccc1,-9.501
104,C(=O)(NC1CCCCC1)c1cc(-c2ccccc2)nn1C,Cn1nc(-c2ccccc2)cc1C(=O)NC1CCCCC1,Cn1nc(-c2ccccc2)cc1C(=O)NC1CCCCC1,-9.107
105,C(=O)(NC(C)(C)C)c1cc(-c2ccccc2)n(C)n1,Cn1nc(C(=O)NC(C)(C)C)cc1-c1ccccc1,Cn1nc(C(=O)NC(C)(C)C)cc1-c1ccccc1,-8.83
106,C(=O)(N1CCCCC1)c1cc(-c2ccccc2)n(C)n1,Cn1nc(C(=O)N2CCCCC2)cc1-c1ccccc1,Cn1nc(C(=O)N2CCCCC2)cc1-c1ccccc1,-9.024
107,c1c(-c2n(C)nc(C(NCCCC)=O)c2)cccc1,CCCCNC(=O)c1cc(-c2ccccc2)n(C)n1,CCCCNC(=O)c1cc(-c2ccccc2)n(C)n1,-8.49
108,c1c(-c2n(C)nc(C(NC3CCC3)=O)c2)cccc1,Cn1nc(C(=O)NC2CCC2)cc1-c1ccccc1,Cn1nc(C(=O)NC2CCC2)cc1-c1ccccc1,-8.62
109,n1c(C(=O)N)cc(-c2ccccc2)n1C,Cn1nc(C(N)=O)cc1-c1ccccc1,Cn1nc(C(N)=O)cc1-c1ccccc1,-7.707
110,n1c(C(=O)NC2CCCCC2)cc(C2CCCCC2)n1C,Cn1nc(C(=O)NC2CCCCC2)cc1C1CCCCC1,Cn1nc(C(=O)NC2CCCCC2)cc1C1CCCCC1,-9.073
