sdf_number,annalog,protonated,isomers
88,c1ccccc1-c1c(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)o1,Cc1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)oc1-c1ccccc1,Cc1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)oc1-c1ccccc1
89,c1ccccc1-c1c(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)cc1C,Cc1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)nc(C)c1-c1ccccc1,Cc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc(C)c1-c1ccccc1
90,c1ccccc1-c1n(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1CC,CCc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(C)c1-c1ccccc1,CCc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1
91,c1ccccc1-c1n(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1CCC,CCCc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(C)c1-c1ccccc1,CCCc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1
92,c1ccccc1-c1c(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)nc1,Cc1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)ncc1-c1ccccc1,Cc1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)ncc1-c1ccccc1
93,c1ccccc1-c1n(CCCCCO)nc(C(=O)NC2CCCCC2)c1,O=C(NC1CCCCC1)c1cc(-c2ccccc2)n(CCCCCO)n1,O=C(NC1CCCCC1)c1cc(-c2ccccc2)n(CCCCCO)n1
94,c1(C)c(C(N2CCCCC2)=O)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)N2CCCCC2)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)N2CCCCC2)nn(CCCCCO)c1-c1ccccc1
95,c1(C)c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(CCOCCO)c1-c1ccccc1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCOCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCOCCO)c1-c1ccccc1
96,c1c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(-c2ccccc2)c1-c1ccccc1,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)n(-c2ccccc2)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2ccccc2)n(-c2ccccc2)n1
97,c1(C)c(C(Nc2ccccc2)=O)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)Nc2ccccc2)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)Nc2ccccc2)nn(CCCCCO)c1-c1ccccc1
98,c1c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(Cc2ccccc2)c1-c1ccccc1,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)n(Cc2ccccc2)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2ccccc2)n(Cc2ccccc2)n1
99,c1(C)c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(CCCO)c1-c1ccccc1Cl,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCCO)c1-c1ccccc1Cl,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCCO)c1-c1ccccc1Cl
100,c1(Cl)c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(CCCCCO)c1-c1ccccc1,O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCO)c(-c2ccccc2)c1Cl,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nn(CCCCCO)c(-c2ccccc2)c1Cl
101,c1(C)c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(C)c1-c1ccccc1Cl,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(C)c1-c1ccccc1Cl,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1Cl
102,c1(C)c(C(NC23CC4CC(C2)CC(C4)C3)=O)nn(CCCCOC)c1-c1ccccc1,COCCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)c1-c1ccccc1,COCCCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1
103,c1(C)c(C(N)=O)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(N)=O)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(N)=O)nn(CCCCCO)c1-c1ccccc1
104,c1(C)c(C(NC2CCCCC2)=O)nn(C)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn(C)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn(C)c1-c1ccccc1
