sdf_number,annalog,protonated,isomers,docking_energy,cluster
84,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2=O,[NH3+][C@@]12C[C@@H]3C[C@@H](C[C@@H](C3)C1=O)C2,[NH3+][C@@]12C[C@@H]3C[C@@H](C[C@@H](C3)C1=O)C2,-6.606,21
85,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[NH3+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[NH3+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-6.258,20
86,[C@H]12C[C@H]3C[C@H](C[C@](NC(c4ccn(Cc5ccccc5)n4)=O)(C3)C1)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccn(Cc2ccccc2)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccn(Cc2ccccc2)n1,-10.969,4
87,[C@H]12C[C@H]3C[C@H](C[C@](NC(c4cc(CCc5ccccc5)n(C)n4)=O)(C3)C1)C2,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1CCc1ccccc1,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1CCc1ccccc1,-11.281,4
88,[C@H]12C[C@H]3C[C@H](C[C@](NC(c4cn(Cc5ccccc5)nn4)=O)(C3)C1)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cn(Cc2ccccc2)nn1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cn(Cc2ccccc2)nn1,-10.644,4
89,[C@H]12C[C@H]3C[C@H](C[C@](NC(c4cc(CC)n(-c5ccccc5)n4)=O)(C3)C1)C2,CCc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn1-c1ccccc1,CCc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn1-c1ccccc1,-10.837,6
90,[C@]12(NC(=O)c3nn(CCC)c(CCC)c3)C[C@H]3C[C@H](C[C@@H](C1)C3)C2,CCCc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn1CCC,CCCc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn1CCC,-9.368,2
91,[C@]12(NC(=O)c3nn(CCCC)c(CCC)c3)C[C@H]3C[C@H](C[C@@H](C1)C3)C2,CCCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1CCC,CCCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1CCC,-9.575,2
92,[C@]12(NC(=O)c3nn(-c4ccccc4)c(C)c3)C[C@H]3C[C@H](C[C@@H](C1)C3)C2,Cc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn1-c1ccccc1,Cc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn1-c1ccccc1,-10.811,4
93,[C@]12(NC(=O)c3nn(CC)c(CCC)c3)C[C@H]3C[C@H](C[C@@H](C1)C3)C2,CCCc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn1CC,CCCc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn1CC,-9.501,2
94,[C@]12(NC(=O)c3n[nH]c(CCC)c3)C[C@H]3C[C@H](C[C@@H](C1)C3)C2,CCCc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n[nH]1,CCCc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n[nH]1,-9.501,13
95,[C@]12(NC(=O)c3n[nH]c(CCC)c3)C[C@H]3C[C@H](C[C@@H](C1)C3)C2,CCCc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]n1,CCCc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]n1,-9.031,13
96,[C@H]12C[C@@H]3C[C@H](C1)C[C@@](NC(c1nn(CC=C)c(CCC)c1)=O)(C3)C2,C=CCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1CCC,C=CCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1CCC,-9.287,2
97,[C@H]12C[C@@H]3C[C@H](C1)C[C@@](C(OC)=O)(C3)C2,COC(=O)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,COC(=O)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.177,19
98,C(c1ccccc1)n1nc(C(NC2CCCCC2)=O)cc1CCC,CCCc1cc(C(=O)NC2CCCCC2)nn1Cc1ccccc1,CCCc1cc(C(=O)NC2CCCCC2)nn1Cc1ccccc1,-9.923,18
