sdf_number,annalog,protonated,isomers,docking_energy
78,n1(CCCCO)c(-c2ccccc2)c(C)c(CC23CC4CC(CC(C2)C4)C3)n1,Cc1c(CC23CC4CC(CC(C4)C2)C3)nn(CCCCO)c1-c1ccccc1,Cc1c(C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCCCO)c1-c1ccccc1,-9.843
79,n1(CCCC(O)=O)c(C2CCCCC2)c(C)c(C(NC23CC4CC(CC(C2)C4)C3)=O)n1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCCC(=O)[O-])c1C1CCCCC1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCCC(=O)[O-])c1C1CCCCC1,-11.198
80,n1(CCCCCO)c(-c2cc3c(cc2)OCO3)c(C)c(C(NC23CC4CC(CC(C2)C4)C3)=O)n1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCCCCO)c1-c1ccc2c(c1)OCO2,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCCCCO)c1-c1ccc2c(c1)OCO2,-10.39
81,n1(N2CCNCC2)c(-c2ccccc2)c(C)c(C(NC23CC4CC(CC(C2)C4)C3)=O)n1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(N2CC[NH2+]CC2)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(N2CC[NH2+]CC2)c1-c1ccccc1,-11.576
82,n1(CCCCC)c(-c2ccccc2)c(C)c(-c2ccccc2)n1,CCCCCn1nc(-c2ccccc2)c(C)c1-c1ccccc1,CCCCCn1nc(-c2ccccc2)c(C)c1-c1ccccc1,-9.994
83,n1(CCCCO)c(-c2ccccc2)c(C)c(NC23CC4CC(CC(C2)C4)C3)c1,Cc1c(NC23CC4CC(CC(C4)C2)C3)cn(CCCCO)c1-c1ccccc1,Cc1c(N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cn(CCCCO)c1-c1ccccc1,-9.436
84,n1(CCCCO)cc2c(cccc2)n1,OCCCCn1cc2ccccc2n1,OCCCCn1cc2ccccc2n1,-6.61
85,n1(C)c(-c2ccccc2)c(C)c(C(OC2CCCCCCC2)=O)n1,Cc1c(C(=O)OC2CCCCCCC2)nn(C)c1-c1ccccc1,Cc1c(C(=O)OC2CCCCCCC2)nn(C)c1-c1ccccc1,-7.404
86,c1c(-c2ccccc2)cc(OC)c(C(NC23CC4CC(CC(C2)C4)C3)=O)n1,COc1cc(-c2ccccc2)cnc1C(=O)NC12CC3CC(CC(C3)C1)C2,COc1cc(-c2ccccc2)cnc1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-11.054
87,n1(CCO)c(-n2cccn2)c(C)c(C(NC23CC4CC(CC(C2)C4)C3)=O)n1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCO)c1-n1cccn1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCO)c1-n1cccn1,-9.464
88,n1(CCCCC)c(-c2ccccc2)c(C)c(C(NCc2ccc(Cl)c(Cl)c2)=O)n1,CCCCCn1nc(C(=O)NCc2ccc(Cl)c(Cl)c2)c(C)c1-c1ccccc1,CCCCCn1nc(C(=O)NCc2ccc(Cl)c(Cl)c2)c(C)c1-c1ccccc1,-10.391
89,n1ccsc1-c1c(-c2ccccc2)nc(C(NC23CC4CC(CC(C2)C4)C3)=O)[nH]1,O=C(NC12CC3CC(CC(C3)C1)C2)c1nc(-c2ccccc2)c(-c2nccs2)[nH]1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nc(-c2ccccc2)c(-c2nccs2)[nH]1,-10.165
90,n1ccsc1-c1c(-c2ccccc2)nc(C(NC23CC4CC(CC(C2)C4)C3)=O)[nH]1,O=C(NC12CC3CC(CC(C3)C1)C2)c1nc(-c2nccs2)c(-c2ccccc2)[nH]1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nc(-c2nccs2)c(-c2ccccc2)[nH]1,-10.085
91,n1ccsc1-c1c(-c2ccccc2)nc(C(NC23CC4CC(CC(C2)C4)C3)=O)[nH]1,O=C(NC12CC3CC(CC(C3)C1)C2)c1[nH]c(-c2nccs2)c(-c2ccccc2)[nH+]1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1[nH]c(-c2nccs2)c(-c2ccccc2)[nH+]1,-10.122
92,n1(C)c(-c2ccc(F)cc2)c(C)c([C@@H](NC23CC4CC(CC(C2)C4)C3)CO)n1,Cc1c([C@H](CO)[NH2+]C23CC4CC(CC(C4)C2)C3)nn(C)c1-c1ccc(F)cc1,Cc1c([C@H](CO)[NH2+][C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccc(F)cc1,-10.529
93,n1(CCCO)cc2c(sc(N)n2)n1,Nc1nc2cn(CCCO)nc2s1,Nc1nc2cn(CCCO)nc2s1,-5.232
94,n1(CCCO)cc2c(sc(N)n2)n1,N=c1[nH]c2cn(CCCO)nc2s1,N=c1[nH]c2cn(CCCO)nc2s1,-5.197
95,n1(CCO)c(-c2cc(Cl)ccc2)c(C)c(C(N[C@H]2C3CC4CC(CC2C4)C3)=O)n1,Cc1c(C(=O)NC2C3CC4CC(C3)CC2C4)nn(CCO)c1-c1cccc(Cl)c1,Cc1c(C(=O)N[C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)nn(CCO)c1-c1cccc(Cl)c1,-10.739
96,C(CC)c1sc(C(NC23CC4CC(CC(C2)C4)C3)=O)nc1,CCCc1cnc(C(=O)NC23CC4CC(CC(C4)C2)C3)s1,CCCc1cnc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)s1,-8.874
97,n1c(C2CCCCC2)n(C)c(=O)cc1,Cn1c(C2CCCCC2)nccc1=O,Cn1c(C2CCCCC2)nccc1=O,-7.192
98,n1(CCCN(C)C)c(N2CCOCC2)c(C)c(C(NC23CC4CC(CC(C2)C4)C3)=O)c1,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)cn(CCC[NH+](C)C)c1N1CCOCC1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cn(CCC[NH+](C)C)c1N1CCOCC1,-10.272
99,C1(c2ccccc2)=Cc2cc(C(NC34CC5CC(CC(C3)C5)C4)=O)ccc2N1,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc2[nH]c(-c3ccccc3)cc2c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2[nH]c(-c3ccccc3)cc2c1,-12.026
100,n1(CCC/C=N\O)c(-c2ccccc2)c(C)c(C(NCCF)=O)n1,Cc1c(C(=O)NCCF)nn(CCC/C=N\O)c1-c1ccccc1,Cc1c(C(=O)NCCF)nn(CCC/C=N\O)c1-c1ccccc1,-8.494
101,n1(CCC/C=N\O)c(-c2ccccc2)c(C)c(C(NCCF)=O)n1,Cc1c(C(=O)NCCF)nn(CCCCN=O)c1-c1ccccc1,Cc1c(C(=O)NCCF)nn(CCCCN=O)c1-c1ccccc1,-8.331
102,n1(CCC/C=N\O)c(-c2ccccc2)c(C)c(C(NCCF)=O)n1,Cc1c(C(=O)NCCF)nn(CCC=CNO)c1-c1ccccc1,Cc1c(C(=O)NCCF)nn(CC/C=C/NO)c1-c1ccccc1,-8.38
103,n1(CCC/C=N\O)c(-c2ccccc2)c(C)c(C(NCCF)=O)n1,Cc1c(C(=O)NCCF)nn(CCC=CNO)c1-c1ccccc1,Cc1c(C(=O)NCCF)nn(CC/C=C\NO)c1-c1ccccc1,-8.408
104,n1(CCC/C=N\O)c(-c2ccccc2)c(C)c(C(NCCF)=O)n1,Cc1c(C(=O)NCCF)nn(CCCC=NO)c1-c1ccccc1,Cc1c(C(=O)NCCF)nn(CCC/C=N/O)c1-c1ccccc1,-8.536
105,n1c(-c2ccc(CC)cc2)cc(OC)c(C(NC23CC4CC(CC(C2)C4)C3)=O)c1N,CCc1ccc(-c2cc(OC)c(C(=O)NC34CC5CC(CC(C5)C3)C4)c(N)n2)cc1,CCc1ccc(-c2cc(OC)c(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(N)n2)cc1,-9.598
106,n1c(-c2ccc(CC)cc2)cc(OC)c(C(NC23CC4CC(CC(C2)C4)C3)=O)c1N,CCc1ccc(-c2cc(OC)c(C(=O)NC34CC5CC(CC(C5)C3)C4)c(=N)[nH]2)cc1,CCc1ccc(-c2cc(OC)c(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(=N)[nH]2)cc1,-9.8
107,n1cc(CCCCCO)c(-c2ccccc2)c(C)c(C(NNC23CC4CC(CC(C2)C4)C3)=O)[nH]1,CC1=C(c2ccccc2)C(=CCCCCO)C=NNC1C(=O)NNC12CC3CC(CC(C3)C1)C2,CC1=C(c2ccccc2)/C(=C/CCCCO)C=NN[C@H]1C(=O)NN[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-8.625
108,n1cc(CCCCCO)c(-c2ccccc2)c(C)c(C(NNC23CC4CC(CC(C2)C4)C3)=O)[nH]1,CC1=C(c2ccccc2)C(=CCCCCO)C=NNC1C(=O)NNC12CC3CC(CC(C3)C1)C2,CC1=C(c2ccccc2)/C(=C\CCCCO)C=NN[C@@H]1C(=O)NN[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-8.267
109,n1cc(CCCCCO)c(-c2ccccc2)c(C)c(C(NNC23CC4CC(CC(C2)C4)C3)=O)[nH]1,CC1=C(c2ccccc2)C(=CCCCCO)C=NNC1C(=O)NNC12CC3CC(CC(C3)C1)C2,CC1=C(c2ccccc2)/C(=C\CCCCO)C=NN[C@H]1C(=O)NN[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.838
110,n1cc(CCCCCO)c(-c2ccccc2)c(C)c(C(NNC23CC4CC(CC(C2)C4)C3)=O)[nH]1,CC1=C(c2ccccc2)C(=CCCCCO)C=NNC1C(=O)NNC12CC3CC(CC(C3)C1)C2,CC1=C(c2ccccc2)/C(=C/CCCCO)C=NN[C@@H]1C(=O)NN[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-9.371
111,n1cc(CCCCCO)c(-c2ccccc2)c(C)c(C(NNC23CC4CC(CC(C2)C4)C3)=O)[nH]1,CC1=C(c2ccccc2)C(CCCCCO)=CN=NC1C(=O)NNC12CC3CC(CC(C3)C1)C2,CC1=C(c2ccccc2)C(CCCCCO)=CN=N[C@@H]1C(=O)NN[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-9.066
112,n1cc(CCCCCO)c(-c2ccccc2)c(C)c(C(NNC23CC4CC(CC(C2)C4)C3)=O)[nH]1,CC1=C(c2ccccc2)C(CCCCCO)=CN=NC1C(=O)NNC12CC3CC(CC(C3)C1)C2,CC1=C(c2ccccc2)C(CCCCCO)=CN=N[C@H]1C(=O)NN[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.2
113,n1(-c2ccccc2)c(=O)c(C(N[C@@H]2CCCN2C(=O)C)=O)n1,CC(=O)N1CCC[C@H]1NC(=O)C1=NN(c2ccccc2)C1=O,CC(=O)N1CCC[C@H]1NC(=O)C1=NN(c2ccccc2)C1=O,-8.33
114,n1(CCCN)c(CN)c(C)c(C(Nc2c3c(ccc2)CCCC3)=O)n1,Cc1c(C(=O)Nc2cccc3c2CCCC3)nn(CCC[NH3+])c1C[NH3+],Cc1c(C(=O)Nc2cccc3c2CCCC3)nn(CCC[NH3+])c1C[NH3+],-8.549
115,C1COCCN1C(=O)c1c(-c2ccccc2)c(C#CC2CCCCC2)[nH]n1,O=C(c1n[nH]c(C#CC2CCCCC2)c1-c1ccccc1)N1CCOCC1,O=C(c1n[nH]c(C#CC2CCCCC2)c1-c1ccccc1)N1CCOCC1,-10.278
116,C1COCCN1C(=O)c1c(-c2ccccc2)c(C#CC2CCCCC2)[nH]n1,O=C(c1[nH]nc(C#CC2CCCCC2)c1-c1ccccc1)N1CCOCC1,O=C(c1[nH]nc(C#CC2CCCCC2)c1-c1ccccc1)N1CCOCC1,-10.479
117,C1CC1/C=N/NC(c1ccc(C)c(C(NC23CC4CC(CC(C2)C4)C3)=O)n1)=O,Cc1ccc(C(=O)N/N=C/C2CC2)nc1C(=O)NC12CC3CC(CC(C3)C1)C2,Cc1ccc(C(=O)N/N=C/C2CC2)nc1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-10.561
118,C1CC1/C=N/NC(c1ccc(C)c(C(NC23CC4CC(CC(C2)C4)C3)=O)n1)=O,Cc1ccc(C(=O)NNC=C2CC2)nc1C(=O)NC12CC3CC(CC(C3)C1)C2,Cc1ccc(C(=O)NNC=C2CC2)nc1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-10.898
119,C1CC1/C=N/NC(c1ccc(C)c(C(NC23CC4CC(CC(C2)C4)C3)=O)n1)=O,Cc1ccc(C(=O)NN=CC2CC2)nc1C(=O)NC12CC3CC(CC(C3)C1)C2,Cc1ccc(C(=O)N/N=C\C2CC2)nc1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-11.021
120,C1(OC)CCOC1n1c(C(F)(F)F)c(C(NC23CC4CC(CC(C2)C4)C3)=O)nn1,COC1CCOC1n1nnc(C(=O)NC23CC4CC(CC(C4)C2)C3)c1C(F)(F)F,CO[C@@H]1CCO[C@@H]1n1nnc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1C(F)(F)F,-9.608
121,C1(OC)CCOC1n1c(C(F)(F)F)c(C(NC23CC4CC(CC(C2)C4)C3)=O)nn1,COC1CCOC1n1nnc(C(=O)NC23CC4CC(CC(C4)C2)C3)c1C(F)(F)F,CO[C@@H]1CCO[C@H]1n1nnc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1C(F)(F)F,-9.647
122,C1(OC)CCOC1n1c(C(F)(F)F)c(C(NC23CC4CC(CC(C2)C4)C3)=O)nn1,COC1CCOC1n1nnc(C(=O)NC23CC4CC(CC(C4)C2)C3)c1C(F)(F)F,CO[C@H]1CCO[C@@H]1n1nnc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1C(F)(F)F,-9.463
123,C1(OC)CCOC1n1c(C(F)(F)F)c(C(NC23CC4CC(CC(C2)C4)C3)=O)nn1,COC1CCOC1n1nnc(C(=O)NC23CC4CC(CC(C4)C2)C3)c1C(F)(F)F,CO[C@H]1CCO[C@H]1n1nnc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1C(F)(F)F,-9.762
124,N1(C(C)=O)Cc2c(c3ccccc3o2)C(=O)N(C23CC4CC(CC(C2)C4)C3)C1=O,CC(=O)N1Cc2oc3ccccc3c2C(=O)N(C23CC4CC(CC(C4)C2)C3)C1=O,CC(=O)N1Cc2oc3ccccc3c2C(=O)N([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1=O,-10.906
125,C1(NC(CC(O)CO)=O)CCCN(CC23CC4CC(CC(C2)C4)C3)C1,O=C(CC(O)CO)NC1CCC[NH+](CC23CC4CC(CC(C4)C2)C3)C1,O=C(C[C@@H](O)CO)N[C@H]1CCC[N@H+](C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,-8.28
126,C1(NC(CC(O)CO)=O)CCCN(CC23CC4CC(CC(C2)C4)C3)C1,O=C(CC(O)CO)NC1CCC[NH+](CC23CC4CC(CC(C4)C2)C3)C1,O=C(C[C@H](O)CO)N[C@@H]1CCC[N@@H+](C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,-8.151
127,C1(NC(CC(O)CO)=O)CCCN(CC23CC4CC(CC(C2)C4)C3)C1,O=C(CC(O)CO)NC1CCC[NH+](CC23CC4CC(CC(C4)C2)C3)C1,O=C(C[C@H](O)CO)N[C@H]1CCC[N@@H+](C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,-7.926
128,C1(NC(CC(O)CO)=O)CCCN(CC23CC4CC(CC(C2)C4)C3)C1,O=C(CC(O)CO)NC1CCC[NH+](CC23CC4CC(CC(C4)C2)C3)C1,O=C(C[C@@H](O)CO)N[C@@H]1CCC[N@H+](C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,-8.454
129,C1(NC(CC(O)CO)=O)CCCN(CC23CC4CC(CC(C2)C4)C3)C1,O=C(CC(O)CO)NC1CCC[NH+](CC23CC4CC(CC(C4)C2)C3)C1,O=C(C[C@H](O)CO)N[C@@H]1CCC[N@H+](C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,-8.458
130,C1(NC(CC(O)CO)=O)CCCN(CC23CC4CC(CC(C2)C4)C3)C1,O=C(CC(O)CO)NC1CCC[NH+](CC23CC4CC(CC(C4)C2)C3)C1,O=C(C[C@@H](O)CO)N[C@H]1CCC[N@@H+](C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,-8.088
131,C1(NC(CC(O)CO)=O)CCCN(CC23CC4CC(CC(C2)C4)C3)C1,O=C(CC(O)CO)NC1CCC[NH+](CC23CC4CC(CC(C4)C2)C3)C1,O=C(C[C@H](O)CO)N[C@H]1CCC[N@H+](C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,-8.505
132,C1(NC(CC(O)CO)=O)CCCN(CC23CC4CC(CC(C2)C4)C3)C1,O=C(CC(O)CO)NC1CCC[NH+](CC23CC4CC(CC(C4)C2)C3)C1,O=C(C[C@@H](O)CO)N[C@@H]1CCC[N@@H+](C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C1,-8.698
133,O1C(CO)=CC2C(=CN(c3ccc(Cl)cc3[N+]([O-])=O)CC2)C(C)(C)C(=O)N1,CC1(C)C(=O)NOC(CO)=CC2CCN(c3ccc(Cl)cc3[N+](=O)[O-])C=C21,CC1(C)C(=O)NO/C(CO)=C\[C@@H]2CCN(c3ccc(Cl)cc3[N+](=O)[O-])C=C21,-6.551
134,O1C(CO)=CC2C(=CN(c3ccc(Cl)cc3[N+]([O-])=O)CC2)C(C)(C)C(=O)N1,CC1(C)C(=O)NOC(CO)=CC2CCN(c3ccc(Cl)cc3[N+](=O)[O-])C=C21,CC1(C)C(=O)NO/C(CO)=C\[C@H]2CCN(c3ccc(Cl)cc3[N+](=O)[O-])C=C21,-7.138
135,c1(F)c(N(CCC)CCl)c(F)c(F)c(C(Nc2cccc3c2nn(-c2ccccc2)c3)=O)c1F,CCCN(CCl)c1c(F)c(F)c(C(=O)Nc2cccc3cn(-c4ccccc4)nc23)c(F)c1F,CCCN(CCl)c1c(F)c(F)c(C(=O)Nc2cccc3cn(-c4ccccc4)nc23)c(F)c1F,-11.061
136,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=C1C=C1C(c4ccccc4)=c4sc5ncccc5c4=C1C(C3)C2,[NH3+][C@@H]1SC(=O)[C@H]2CC3=C1C=C1C(c4ccccc4)=c4sc5ncccc5c4=C1[C@H](C3)C2,-5.701
137,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=C1C=C1C(c4ccccc4)=c4sc5ncccc5c4=C1C(C3)C2,[NH3+][C@H]1SC(=O)[C@H]2CC3=C1C=C1C(c4ccccc4)=c4sc5ncccc5c4=C1[C@H](C3)C2,-5.872
138,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=C1C=C1C(c4ccccc4)=c4sc5ncccc5c4=C1C(C3)C2,[NH3+][C@@H]1SC(=O)[C@@H]2CC3=C1C=C1C(c4ccccc4)=c4sc5ncccc5c4=C1[C@@H](C3)C2,-6.228
139,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=C1C=C1C(c4ccccc4)=c4sc5ncccc5c4=C1C(C3)C2,[NH3+][C@H]1SC(=O)[C@@H]2CC3=C1C=C1C(c4ccccc4)=c4sc5ncccc5c4=C1[C@@H](C3)C2,-7.638
140,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=C4C(=C(c5ccccc5)c5sc6ncccc6c54)CC1=C(C3)C2,[NH3+][C@@H]1SC(=O)[C@@H]2CC3=C4C(=C(c5ccccc5)c5sc6ncccc6c54)CC1=C(C3)C2,-6.688
141,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=C4C(=C(c5ccccc5)c5sc6ncccc6c54)CC1=C(C3)C2,[NH3+][C@H]1SC(=O)[C@@H]2CC3=C4C(=C(c5ccccc5)c5sc6ncccc6c54)CC1=C(C3)C2,-6.083
142,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=C4C(=C(c5ccccc5)c5sc6ncccc6c54)CC1=C(C3)C2,[NH3+][C@@H]1SC(=O)[C@H]2CC3=C4C(=C(c5ccccc5)c5sc6ncccc6c54)CC1=C(C3)C2,-6.074
143,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=C4C(=C(c5ccccc5)c5sc6ncccc6c54)CC1=C(C3)C2,[NH3+][C@H]1SC(=O)[C@H]2CC3=C4C(=C(c5ccccc5)c5sc6ncccc6c54)CC1=C(C3)C2,-6.979
144,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2C=C3CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@@H]1SC(=O)[C@@H]2C=C3CC(=C1C[C@@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-7.584
145,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2C=C3CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@H]1SC(=O)[C@@H]2C=C3CC(=C1C[C@@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-5.87
146,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2C=C3CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@@H]1SC(=O)[C@H]2C=C3CC(=C1C[C@@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-5.723
147,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2C=C3CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@H]1SC(=O)[C@H]2C=C3CC(=C1C[C@@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-6.441
148,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2C=C3CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@@H]1SC(=O)[C@@H]2C=C3CC(=C1C[C@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-6.254
149,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2C=C3CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@H]1SC(=O)[C@@H]2C=C3CC(=C1C[C@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-3.546
150,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2C=C3CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@@H]1SC(=O)[C@H]2C=C3CC(=C1C[C@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-7.138
151,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2C=C3CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@H]1SC(=O)[C@H]2C=C3CC(=C1C[C@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-7.664
152,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@@H]1SC(=O)[C@@H]2CC3=CC(=C1C[C@@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-7.388
153,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@H]1SC(=O)[C@@H]2CC3=CC(=C1C[C@@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-5.964
154,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@@H]1SC(=O)[C@H]2CC3=CC(=C1C[C@@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-5.213
155,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@H]1SC(=O)[C@H]2CC3=CC(=C1C[C@@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-6.003
156,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@@H]1SC(=O)[C@@H]2CC3=CC(=C1C[C@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-5.471
157,s1c2c(c3c1nccc3)c1c(c2-c2ccccc2)cc2c3CC(CC1C3)C(=O)SC2N,[NH3+]C1SC(=O)C2CC3=CC(=C1CC1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,[NH3+][C@H]1SC(=O)[C@@H]2CC3=CC(=C1C[C@H]1C(c4ccccc4)=c4sc5ncccc5c4=C31)C2,-5.698
