sdf_number,annalog,protonated,isomers,docking_energy,cluster
88,c12c(nc(O)c3c(Cl)nc(Nc4cc(-c5ccccc5)ccc4)n13)c(Cl)ccc2,Oc1nc2c(Cl)cccc2n2c(=Nc3cccc(-c4ccccc4)c3)[nH]c(Cl)c12,Oc1nc2c(Cl)cccc2n2/c(=N\c3cccc(-c4ccccc4)c3)[nH]c(Cl)c12,-10.228,30
89,c12c(nc(O)c3c(Cl)nc(Nc4cc(-c5ccccc5)ccc4)n13)c(Cl)ccc2,Oc1[nH]c2c(Cl)cccc2n2c(=Nc3cccc(-c4ccccc4)c3)nc(Cl)c1-2,Oc1[nH]c2c(Cl)cccc2n2/c(=N/c3cccc(-c4ccccc4)c3)nc(Cl)c1-2,-11.794,75
90,c12c(nc(O)c3c(Cl)nc(Nc4cc(-c5ccccc5)ccc4)n13)c(Cl)ccc2,Oc1[nH]c2c(Cl)cccc2n2c(=Nc3cccc(-c4ccccc4)c3)nc(Cl)c1-2,Oc1[nH]c2c(Cl)cccc2n2/c(=N\c3cccc(-c4ccccc4)c3)nc(Cl)c1-2,-10.254,75
91,c12c(nc(O)c3c(Cl)nc(Nc4cc(-c5ccccc5)ccc4)n13)c(Cl)ccc2,O=c1[nH]c2c(Cl)cccc2n2c(=Nc3cccc(-c4ccccc4)c3)[nH]c(Cl)c12,O=c1[nH]c2c(Cl)cccc2n2/c(=N/c3cccc(-c4ccccc4)c3)[nH]c(Cl)c12,-12.052,30
92,c12c(nc(O)c3c(Cl)nc(Nc4cc(-c5ccccc5)ccc4)n13)c(Cl)ccc2,O=c1[nH]c2c(Cl)cccc2n2c(=Nc3cccc(-c4ccccc4)c3)[nH]c(Cl)c12,O=c1[nH]c2c(Cl)cccc2n2/c(=N\c3cccc(-c4ccccc4)c3)[nH]c(Cl)c12,-10.387,30
93,c12c(nc(O)c3c(Cl)nc(Nc4cc(-c5ccccc5)ccc4)n13)c(Cl)ccc2,Oc1nc2c(Cl)cccc2n2c(Nc3cccc(-c4ccccc4)c3)[nH+]c(Cl)c12,Oc1nc2c(Cl)cccc2n2c(Nc3cccc(-c4ccccc4)c3)[nH+]c(Cl)c12,-11.92,74
94,c12c(nc(O)c3c(Cl)nc(Nc4cc(-c5ccccc5)ccc4)n13)c(Cl)ccc2,O=c1[nH]c2c(Cl)cccc2n2c(Nc3cccc(-c4ccccc4)c3)[nH+]c(Cl)c12,O=c1[nH]c2c(Cl)cccc2n2c(Nc3cccc(-c4ccccc4)c3)[nH+]c(Cl)c12,-12.162,38
95,c12c(nc(O)c3c(Cl)nc(N4[C@H](CO)[C@H](O)CC4)n13)c(Cl)ccc2,OC[C@@H]1[C@H](O)CCN1c1nc(Cl)c2c(O)nc3c(Cl)cccc3n12,OC[C@@H]1[C@H](O)CCN1c1nc(Cl)c2c(O)nc3c(Cl)cccc3n12,-7.282,8
96,c12c(nc(O)c3c(Cl)nc(N4[C@H](CO)[C@H](O)CC4)n13)c(Cl)ccc2,O=c1[nH]c2c(Cl)cccc2n2c(N3CC[C@@H](O)[C@H]3CO)nc(Cl)c12,O=c1[nH]c2c(Cl)cccc2n2c(N3CC[C@@H](O)[C@H]3CO)nc(Cl)c12,-8.244,29
97,c12c(nc(O)c3c(Cl)nc(N4[C@H](CO)[C@H](O)CC4)n13)c(Cl)ccc2,OC[C@@H]1[C@H](O)CCN1c1[nH+]c(Cl)c2c(O)nc3c(Cl)cccc3n12,OC[C@@H]1[C@H](O)CCN1c1[nH+]c(Cl)c2c(O)nc3c(Cl)cccc3n12,-7.327,28
98,c12c(nc(O)c3c(Cl)nc(N4[C@H](CO)[C@H](O)CC4)n13)c(Cl)ccc2,O=c1[nH]c2c(Cl)cccc2n2c(N3CC[C@@H](O)[C@H]3CO)[nH+]c(Cl)c12,O=c1[nH]c2c(Cl)cccc2n2c(N3CC[C@@H](O)[C@H]3CO)[nH+]c(Cl)c12,-8.246,7
99,[C@H]1(C[C@H]2CN(C(c3cc(-c4noc(C)n4)ccn3)=O)[C@@H](C)C2)[C@@H](C)C1,Cc1nc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4C[C@@H]4C)C[C@@H]3C)c2)no1,Cc1nc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4C[C@@H]4C)C[C@@H]3C)c2)no1,-10.33,14
100,[C@H]1(C[C@H]2CN(C(c3nc(-c4ncccn4)ccn3)=O)[C@@H](C)C2)[C@@H](C)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2nccc(-c3ncccn3)n2)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2nccc(-c3ncccn3)n2)C1,-9.739,113
101,[C@H]1(C[C@H]2CN(C(c3nc4[nH]ncc4cc3)=O)[C@@H](C)C2)[C@@H](C)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2ccc3cn[nH]c3n2)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2ccc3cn[nH]c3n2)C1,-9.105,27
102,[C@H]1(C[C@H]2CN(C(c3nc4[nH]ncc4cc3)=O)[C@@H](C)C2)[C@@H](C)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2ccc3cnnc-3[nH]2)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2ccc3cnnc-3[nH]2)C1,-9.166,112
103,[C@H]1(C[C@H]2CN(C(c3nc4[nH]ncc4cc3)=O)[C@@H](C)C2)[C@@H](C)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2ccc3c[nH]nc3n2)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2ccc3c[nH]nc3n2)C1,-9.3,27
104,[C@H]1(CC2CN(C(c3ccc(O)cn3)=O)[C@@H](C)C2)[C@@H](C)C1,C[C@H]1C[C@H]1CC1C[C@H](C)N(C(=O)c2ccc(O)cn2)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2ccc(O)cn2)C1,-8.377,14
105,[C@H]1(CC2CN(C(c3ccc(O)cn3)=O)[C@@H](C)C2)[C@@H](C)C1,C[C@H]1C[C@H]1CC1C[C@H](C)N(C(=O)c2ccc(O)cn2)C1,C[C@H]1C[C@H]1C[C@H]1C[C@H](C)N(C(=O)c2ccc(O)cn2)C1,-8.502,14
106,[C@H]1(C[C@H]2CN(C(/C=C/c3cc(-c4nc(C)cs4)no3)=O)[C@@H](C)C2)[C@@H](C)C1,Cc1csc(-c2cc(/C=C/C(=O)N3C[C@H](C[C@@H]4C[C@@H]4C)C[C@@H]3C)on2)n1,Cc1csc(-c2cc(/C=C/C(=O)N3C[C@H](C[C@@H]4C[C@@H]4C)C[C@@H]3C)on2)n1,-10.043,111
107,[C@@H]1(C[C@H]2CN(C(c3cc(-c4nc(C(F)(F)F)nn4C)ccn3)=O)[C@@H](C)C2)C[C@@H](C)C1,C[C@H]1C[C@@H](C[C@H]2C[C@H](C)C2)CN1C(=O)c1cc(-c2nc(C(F)(F)F)nn2C)ccn1,C[C@H]1C[C@@H](C[C@H]2C[C@H](C)C2)CN1C(=O)c1cc(-c2nc(C(F)(F)F)nn2C)ccn1,-10.822,26
108,[C@H]1(C[C@H]2CN(C(c3cc(CCN(C)C)cc(OC)n3)=O)[C@@H](C)C2)[C@@H](C)C1,COc1cc(CC[NH+](C)C)cc(C(=O)N2C[C@H](C[C@@H]3C[C@@H]3C)C[C@@H]2C)n1,COc1cc(CC[NH+](C)C)cc(C(=O)N2C[C@H](C[C@@H]3C[C@@H]3C)C[C@@H]2C)n1,-8.992,110
109,[C@H]1(CC2CN(C(c3cc4nccnc4nc3)=O)CC2)[C@@H](C)C1,C[C@H]1C[C@H]1CC1CCN(C(=O)c2cnc3nccnc3c2)C1,C[C@H]1C[C@H]1C[C@@H]1CCN(C(=O)c2cnc3nccnc3c2)C1,-8.829,73
110,[C@H]1(CC2CN(C(c3cc4nccnc4nc3)=O)CC2)[C@@H](C)C1,C[C@H]1C[C@H]1CC1CCN(C(=O)c2cnc3nccnc3c2)C1,C[C@H]1C[C@H]1C[C@H]1CCN(C(=O)c2cnc3nccnc3c2)C1,-9.294,73
111,c1(C(N2[C@@H](C)C[C@@H](C[C@@H]3C[C@@H]3C)C2)=O)cc(-n2ncnn2)ccn1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2cc(-n3ncnn3)ccn2)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2cc(-n3ncnn3)ccn2)C1,-9.313,14
112,c1(C(N2[C@@H](C)C[C@@H](C[C@@H]3C[C@@H]3C)C2)=O)cc(C(=O)O)ccn1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2cc(C(=O)[O-])ccn2)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2cc(C(=O)[O-])ccn2)C1,-8.674,14
113,c1(C(N2[C@H](C)C[C@@H](C[C@@H]3C[C@@H]3C)C2)=O)cc(C(F)(F)F)ccn1,C[C@@H]1C[C@@H](C[C@@H]2C[C@@H]2C)CN1C(=O)c1cc(C(F)(F)F)ccn1,C[C@@H]1C[C@@H](C[C@@H]2C[C@@H]2C)CN1C(=O)c1cc(C(F)(F)F)ccn1,-9.095,14
114,c1(C(N2[C@@H](C)C[C@@H](C[C@H]3C[C@@H]3C)C2)=O)ccc(-c2nc(C)ns2)cc1,Cc1nsc(-c2ccc(C(=O)N3C[C@H](C[C@H]4C[C@@H]4C)C[C@@H]3C)cc2)n1,Cc1nsc(-c2ccc(C(=O)N3C[C@H](C[C@H]4C[C@@H]4C)C[C@@H]3C)cc2)n1,-10.444,109
115,c1(C(N2[C@@H](C)C[C@@H](C[C@@H]3C[C@@H]3C)C2)=O)cnc(-c2ocnn2)cc1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2ccc(-c3nnco3)nc2)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2ccc(-c3nnco3)nc2)C1,-9.485,108
116,c1(C(N2[C@@H](C(F)(F)F)C[C@@H](C[C@@H]3C[C@@H]3C)C2)=O)cc(-c2ncnn2C)ccn1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C(F)(F)F)N(C(=O)c2cc(-c3ncnn3C)ccn2)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C(F)(F)F)N(C(=O)c2cc(-c3ncnn3C)ccn2)C1,-10.553,107
117,c1(C(N2[C@@H](CCN)C[C@@H](C[C@@H]3C[C@@H]3C)C2)=O)cc(-c2nc(C)ns2)ccn1,Cc1nsc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4C[C@@H]4C)C[C@@H]3CC[NH3+])c2)n1,Cc1nsc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4C[C@@H]4C)C[C@@H]3CC[NH3+])c2)n1,-9.218,72
118,c1(C(NCc2ccc(CN(C)C)cn2)=O)cc2n(ccc(F)c2F)n1,C[NH+](C)Cc1ccc(CNC(=O)c2cc3c(F)c(F)ccn3n2)nc1,C[NH+](C)Cc1ccc(CNC(=O)c2cc3c(F)c(F)ccn3n2)nc1,-8.513,106
119,[C@@H]1(C[C@@H]2C[C@H](C)N(C(c3cc(-c4nc(CC)ns4)ccn3)=O)C2)C[C@@H]1C,CCc1nsc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4C[C@@H]4C)C[C@@H]3C)c2)n1,CCc1nsc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4C[C@@H]4C)C[C@@H]3C)c2)n1,-10.497,14
120,[C@@H]1(C[C@@H]2C[C@H](C)N(C(c3cc(-c4cnccn4)cnc3)=O)C2)C[C@@H]1C,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2cncc(-c3cnccn3)c2)C1,C[C@H]1C[C@H]1C[C@@H]1C[C@H](C)N(C(=O)c2cncc(-c3cnccn3)c2)C1,-9.648,105
121,[C@@H]1(C[C@@H]2C[C@H](C)N(C(c3cc(-c4nc(C)nc(C(F)(F)F)c4)ccn3)=O)C2)C[C@@H]1C,Cc1nc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4C[C@@H]4C)C[C@@H]3C)c2)cc(C(F)(F)F)n1,Cc1nc(-c2ccnc(C(=O)N3C[C@H](C[C@@H]4C[C@@H]4C)C[C@@H]3C)c2)cc(C(F)(F)F)n1,-11.393,26
122,C1CCN(C(c2cc(-c3nc(C)on3)ccn2)=O)C1,Cc1nc(-c2ccnc(C(=O)N3CCCC3)c2)no1,Cc1nc(-c2ccnc(C(=O)N3CCCC3)c2)no1,-8.32,104
123,c1ccc(NC([C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)=O)c(F)c1,O=C(Nc1ccccc1F)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C(Nc1ccccc1F)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-9.332,37
124,Clc1cnc(Cl)c(NC([C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)=O)n1,O=C(Nc1nc(Cl)cnc1Cl)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C(Nc1nc(Cl)cnc1Cl)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-9.428,103
125,s1c2c(nc1NC([C@H]1[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]1C4)=O)cccn2,O=C(Nc1nc2cccnc2s1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C(Nc1nc2cccnc2s1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-0.333,102
126,c1ccc(C)c(N(C([C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)=O)C)c1,Cc1ccccc1N(C)C(=O)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,Cc1ccccc1N(C)C(=O)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-8.905,101
127,c1cc(NC(c2ccc([N+](=O)[O-])cc2)=O)c(NC([C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)=O)nc1,O=C(Nc1cccnc1NC(=O)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3)c1ccc([N+](=O)[O-])cc1,O=C(Nc1cccnc1NC(=O)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3)c1ccc([N+](=O)[O-])cc1,-11.748,100
128,C1(C)(C)C(=O)C(NC([C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)=O)=NN1,CC1(C)N[NH+]=C(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)C1=O,CC1(C)N[NH+]=C(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)C1=O,-9.811,99
129,c1nccc(NNC([C@H]2[C@@H]3C[C@H]4C[C@@H]([C@@]3(CO)C)C[C@@H]2C4)=O)c1,C[C@]1(CO)[C@@H]2C[C@H]3C[C@@H](C2)[C@@H](C(=O)NNc2ccncc2)[C@@H]1C3,C[C@]1(CO)[C@@H]2C[C@H]3C[C@@H](C2)[C@@H](C(=O)NNc2ccncc2)[C@@H]1C3,-3.829,98
130,c1nccc(NNC([C@H]2[C@@H]3C[C@H]4C[C@@H]([C@@]3(CO)C)C[C@@H]2C4)=O)c1,C[C@]1(CO)[C@@H]2C[C@H]3C[C@@H](C2)[C@@H](C(=O)NN=c2cc[nH]cc2)[C@@H]1C3,C[C@]1(CO)[C@@H]2C[C@H]3C[C@@H](C2)[C@@H](C(=O)NN=c2cc[nH]cc2)[C@@H]1C3,-9.343,97
131,c1nn(C(C(F)(F)F)O[C@H]([C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)C(Nc2cccc(C(F)(F)F)c2)=O)nc1,O=C(Nc1cccc(C(F)(F)F)c1)[C@H](OC(n1nccn1)C(F)(F)F)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C(Nc1cccc(C(F)(F)F)c1)[C@H](O[C@H](n1nccn1)C(F)(F)F)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-11.354,71
132,c1nn(C(C(F)(F)F)O[C@H]([C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)C(Nc2cccc(C(F)(F)F)c2)=O)nc1,O=C(Nc1cccc(C(F)(F)F)c1)[C@H](OC(n1nccn1)C(F)(F)F)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C(Nc1cccc(C(F)(F)F)c1)[C@H](O[C@@H](n1nccn1)C(F)(F)F)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-11.571,71
133,[C@H]12C[C@@H]3[C@@H](C(=O)Nc4c(Br)cccn4)[C@H](C1)C[C@H](C2)C3,O=C(Nc1ncccc1Br)[C@H]1[C@@H]2C[C@H]3C[C@H](C[C@@H]1C3)C2,O=C(Nc1ncccc1Br)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-9.488,70
134,[C@H]12C[C@@H]3[C@@H](C(=O)Nc4c(OC)cccc4)[C@H](C1)C[C@H](C2)C3,COc1ccccc1NC(=O)[C@H]1[C@@H]2C[C@H]3C[C@H](C[C@@H]1C3)C2,COc1ccccc1NC(=O)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-9.207,37
135,[C@H]12C[C@@H]3[C@@H](C(=O)Nc4ccc(OC)cn4)[C@H](C1)C[C@H](C2)C3,COc1ccc(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)nc1,COc1ccc(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)nc1,-9.404,96
136,[C@H]12C[C@@H]3[C@@H](C(=O)Nc4ccncn4)[C@H](C1)C[C@H](C2)C3,O=C(Nc1ccncn1)[C@H]1[C@@H]2C[C@H]3C[C@H](C[C@@H]1C3)C2,O=C(Nc1ccncn1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-8.879,95
137,[C@H]12C[C@@H]3[C@@H](C(=O)Nc4c(F)ccc(F)c4)[C@H](C1)C[C@H](C2)C3,O=C(Nc1cc(F)ccc1F)[C@H]1[C@@H]2C[C@H]3C[C@H](C[C@@H]1C3)C2,O=C(Nc1cc(F)ccc1F)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-9.646,37
138,[C@H]12C[C@@H]3[C@@H](C(=O)Nc4nc5c(cccc5)cn4)[C@H](C1)C[C@H](C2)C3,O=C(Nc1ncc2ccccc2n1)[C@H]1[C@@H]2C[C@H]3C[C@H](C[C@@H]1C3)C2,O=C(Nc1ncc2ccccc2n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-10.108,94
139,[C@H]12C[C@@H]3[C@@H](C(=O)Nc4cc5c(ccnc5)nc4)[C@H](C1)C[C@H](C2)C3,O=C(Nc1cnc2ccncc2c1)[C@H]1[C@@H]2C[C@H]3C[C@H](C[C@@H]1C3)C2,O=C(Nc1cnc2ccncc2c1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-9.673,93
140,N12C[C@@H]3[C@@H](C(=O)Nc4c(Cl)c(Cl)ccc4OC)[C@H](C1)C[C@H](C2)C3,COc1ccc(Cl)c(Cl)c1NC(=O)[C@@H]1[C@@H]2C[C@@H]3C[C@H]1C[NH+](C3)C2,COc1ccc(Cl)c(Cl)c1NC(=O)[C@@H]1[C@@H]2C[C@@H]3C[C@H]1C[N@@H+](C3)C2,-8.848,92
141,[C@H]12C[C@@H]3[C@@H](C(Nc4ncccc4C(F)(F)F)=O)[C@H](C1)C[C@H](C2)C3,O=C(Nc1ncccc1C(F)(F)F)[C@H]1[C@@H]2C[C@H]3C[C@H](C[C@@H]1C3)C2,O=C(Nc1ncccc1C(F)(F)F)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-9.876,70
142,[C@H]12C[C@@H]3[C@@H](C(O)=O)[C@H](C1)C[C@H](C2)C3,O=C([O-])[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C([O-])[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-7.091,91
143,[C@H]12C[C@@H]3[C@@H](C(Nc4cccc(OC(F)(F)F)c4)=O)[C@H](C1)C[C@H](C2)C3,O=C(Nc1cccc(OC(F)(F)F)c1)[C@H]1[C@@H]2C[C@H]3C[C@H](C[C@@H]1C3)C2,O=C(Nc1cccc(OC(F)(F)F)c1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-9.631,90
144,[C@H]12C[C@@H]3[C@@H](C(Nc4nc5c(cc4)OCO5)=O)[C@H](C1)C[C@H](C2)C3,O=C(Nc1ccc2c(n1)OCO2)[C@H]1[C@@H]2C[C@H]3C[C@H](C[C@@H]1C3)C2,O=C(Nc1ccc2c(n1)OCO2)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-9.93,89
145,C1C2C[C@]34CCN[C@@H]3[C@@H]3[C@H](c5ccccc5)C3=N/C=C\[C@H]1C[C@@H](C4)C2,C1=C\[C@@H]2CC3C[C@@H](C2)C[C@]2(CC[NH2+][C@@H]2[C@H]2C(=N/1)[C@H]2c1ccccc1)C3,C1=C\[C@H]2C[C@@H]3C[C@H](C2)C[C@@]2(CC[NH2+][C@@H]2[C@H]2/C(=N/1)[C@H]2c1ccccc1)C3,-8.036,69
146,C1C2C[C@]34CCN[C@@H]3[C@@H]3[C@H](c5ccccc5)C3=N/C=C\[C@H]1C[C@@H](C4)C2,C1=C\[C@@H]2CC3C[C@@H](C2)C[C@]2(CC[NH2+][C@@H]2[C@H]2C(=N/1)[C@H]2c1ccccc1)C3,C1=C\[C@H]2C[C@@H]3C[C@H](C2)C[C@@]2(CC[NH2+][C@@H]2[C@H]2\C(=N/1)[C@H]2c1ccccc1)C3,-7.281,69
147,C1[C@@H]2[C@@H](C)O[C@]34CC(=O)N(c5ccccc5)[C@@H]3N/C=C\[C@H]1C[C@@H](C4)C2,C[C@H]1O[C@]23CC(=O)N(c4ccccc4)[C@@H]2N/C=C\[C@H]2C[C@H](C[C@@H]1C2)C3,C[C@H]1O[C@]23CC(=O)N(c4ccccc4)[C@@H]2N/C=C\[C@H]2C[C@H](C[C@@H]1C2)C3,-7.379,67
148,C1[C@@H]2[C@@H](C)O[C@]34CC(=O)N(c5ccccc5)[C@@H]3N/C=C\[C@H]1C[C@@H](C4)C2,C[C@H]1O[C@]23CC(=O)N(c4ccccc4)[C@@H]2N=CC[C@H]2C[C@H](C[C@@H]1C2)C3,C[C@H]1O[C@]23CC(=O)N(c4ccccc4)[C@@H]2/N=C/C[C@H]2C[C@H](C[C@@H]1C2)C3,-7.472,68
149,C1[C@@H]2[C@@H](C)O[C@]34CC(=O)N(c5ccccc5)[C@@H]3N/C=C\[C@H]1C[C@@H](C4)C2,C[C@H]1O[C@]23CC(=O)N(c4ccccc4)[C@@H]2N=CC[C@H]2C[C@H](C[C@@H]1C2)C3,C[C@H]1O[C@]23CC(=O)N(c4ccccc4)[C@@H]2/N=C\C[C@H]2C[C@H](C[C@@H]1C2)C3,-7.098,68
150,C1[C@@H]2[C@@H](C)O[C@]34CC(=O)N(c5ccccc5)[C@@H]3N/C=C\[C@H]1C[C@@H](C4)C2,C[C@H]1O[C@]23CC(=O)N(c4ccccc4)[C@@H]2NC=C[C@H]2C[C@H](C[C@@H]1C2)C3,C[C@H]1O[C@]23CC(=O)N(c4ccccc4)[C@@H]2N/C=C/[C@H]2C[C@H](C[C@@H]1C2)C3,-7.526,67
151,C[C@@H]1Cc2c([nH]c3c2cccc3)[C@H]2OC1=CCCN(C)C2,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H]2C[NH+](C)CCC=C1O2,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H]2C[N@H+](C)CC/C=C/1O2,-5.988,66
152,C[C@@H]1Cc2c([nH]c3c2cccc3)[C@H]2OC1=CCCN(C)C2,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H]2C[NH+](C)CCC=C1O2,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H]2C[N@@H+](C)CC/C=C/1O2,-5.746,66
153,C1CN/C2=c3/c(cc(Cl)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Clc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,Clc1ccc2/c(c1)=N\C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-9.44,2
154,C1CN/C2=c3/c(cc(Cl)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Clc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,Clc1ccc2c(c1)N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-8.055,11
155,C1CN/C2=c3/c(cc(Cl)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Clc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,Clc1ccc2c(c1)/N=C/C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-8.989,15
156,C1CN/C2=c3/c(cc(Cl)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Clc1ccc2c(c1)N=CC[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,Clc1ccc2c(c1)/N=C\C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-8.542,15
157,C1CN/C2=c3/c(cc(Cl)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Clc1ccc2c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,Clc1ccc2/c(c1)=N/C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-8.783,2
158,C1CN/C2=c3/c(cc(Cl)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Clc1ccc2c(c1)NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,Clc1ccc2c(c1)N/C=C/[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN=C21)C3,-8.375,11
159,C1CN/C2=c3/c(cc(Cl)cc3)=N\C=C/[C@@H]3C[C@@H]4C[C@]12C[C@@H](C4)C3,Clc1ccc2c(c1)=NC=C[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCNC=21)C3,Clc1ccc2/c(c1)=N\C=C\[C@H]1C[C@@H]3C[C@H](C1)C[C@@]1(CCN/C=21)C3,-9.891,2
