sdf_number,annalog,protonated,isomers
86,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2nc(N)cc-2[nH]1,C[C@@H]1C[N@@H+](C)C[C@](C)(O)C[C@H]1CNc1ccc2nc(N)cc-2[nH]1
87,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2nc(N)cc-2[nH]1,C[C@H]1C[N@@H+](C)C[C@](C)(O)C[C@H]1CNc1ccc2nc(N)cc-2[nH]1
88,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2nc(N)cc-2[nH]1,C[C@@H]1C[N@H+](C)C[C@@](C)(O)C[C@H]1CNc1ccc2nc(N)cc-2[nH]1
89,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2nc(N)cc-2[nH]1,C[C@H]1C[N@H+](C)C[C@@](C)(O)C[C@H]1CNc1ccc2nc(N)cc-2[nH]1
90,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2nc(N)cc-2[nH]1,C[C@@H]1C[N@@H+](C)C[C@@](C)(O)C[C@H]1CNc1ccc2nc(N)cc-2[nH]1
91,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2nc(N)cc-2[nH]1,C[C@H]1C[N@@H+](C)C[C@@](C)(O)C[C@H]1CNc1ccc2nc(N)cc-2[nH]1
92,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@@H]1C[N@H+](C)C[C@](C)(O)C[C@@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
93,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@H]1C[N@H+](C)C[C@](C)(O)C[C@@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
94,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@@H]1C[N@@H+](C)C[C@](C)(O)C[C@@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
95,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@H]1C[N@@H+](C)C[C@](C)(O)C[C@@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
96,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@@H]1C[N@H+](C)C[C@@](C)(O)C[C@@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
97,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@H]1C[N@H+](C)C[C@@](C)(O)C[C@@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
98,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@@H]1C[N@@H+](C)C[C@@](C)(O)C[C@@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
99,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@H]1C[N@@H+](C)C[C@@](C)(O)C[C@@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
100,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@@H]1C[N@H+](C)C[C@](C)(O)C[C@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
101,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@H]1C[N@H+](C)C[C@](C)(O)C[C@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
102,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@@H]1C[N@@H+](C)C[C@](C)(O)C[C@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
103,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@H]1C[N@@H+](C)C[C@](C)(O)C[C@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
104,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@@H]1C[N@H+](C)C[C@@](C)(O)C[C@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
105,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@H]1C[N@H+](C)C[C@@](C)(O)C[C@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
106,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@@H]1C[N@@H+](C)C[C@@](C)(O)C[C@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
107,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(=N)cc-2[nH]1,C[C@H]1C[N@@H+](C)C[C@@](C)(O)C[C@H]1CNc1ccc2[nH]c(=N)cc-2[nH]1
108,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@@H]1C[N@H+](C)C[C@](C)(O)C[C@@H]1CNc1ccc2[nH]c(N)cc2n1
109,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@H]1C[N@H+](C)C[C@](C)(O)C[C@@H]1CNc1ccc2[nH]c(N)cc2n1
110,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@@H]1C[N@@H+](C)C[C@](C)(O)C[C@@H]1CNc1ccc2[nH]c(N)cc2n1
111,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@H]1C[N@@H+](C)C[C@](C)(O)C[C@@H]1CNc1ccc2[nH]c(N)cc2n1
112,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@@H]1C[N@H+](C)C[C@@](C)(O)C[C@@H]1CNc1ccc2[nH]c(N)cc2n1
113,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@H]1C[N@H+](C)C[C@@](C)(O)C[C@@H]1CNc1ccc2[nH]c(N)cc2n1
114,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@@H]1C[N@@H+](C)C[C@@](C)(O)C[C@@H]1CNc1ccc2[nH]c(N)cc2n1
115,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@H]1C[N@@H+](C)C[C@@](C)(O)C[C@@H]1CNc1ccc2[nH]c(N)cc2n1
116,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@@H]1C[N@H+](C)C[C@](C)(O)C[C@H]1CNc1ccc2[nH]c(N)cc2n1
117,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@H]1C[N@H+](C)C[C@](C)(O)C[C@H]1CNc1ccc2[nH]c(N)cc2n1
118,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@@H]1C[N@@H+](C)C[C@](C)(O)C[C@H]1CNc1ccc2[nH]c(N)cc2n1
119,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@H]1C[N@@H+](C)C[C@](C)(O)C[C@H]1CNc1ccc2[nH]c(N)cc2n1
120,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@@H]1C[N@H+](C)C[C@@](C)(O)C[C@H]1CNc1ccc2[nH]c(N)cc2n1
121,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@H]1C[N@H+](C)C[C@@](C)(O)C[C@H]1CNc1ccc2[nH]c(N)cc2n1
122,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@@H]1C[N@@H+](C)C[C@@](C)(O)C[C@H]1CNc1ccc2[nH]c(N)cc2n1
123,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CNc1ccc2[nH]c(N)cc2n1,C[C@H]1C[N@@H+](C)C[C@@](C)(O)C[C@H]1CNc1ccc2[nH]c(N)cc2n1
124,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@@H]1C[N@H+](C)C[C@](C)(O)C[C@H]1C/N=c1\ccc2[nH]c(N)cc2[nH]1
125,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@@H]1C[N@@H+](C)C[C@](C)(O)C[C@H]1C/N=c1\ccc2[nH]c(N)cc2[nH]1
126,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@@H]1C[N@@H+](C)C[C@@](C)(O)C[C@H]1C/N=c1/ccc2[nH]c(N)cc2[nH]1
127,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@H]1C[N@@H+](C)C[C@@](C)(O)C[C@@H]1C/N=c1\ccc2[nH]c(N)cc2[nH]1
128,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@@H]1C[N@H+](C)C[C@@](C)(O)C[C@H]1C/N=c1/ccc2[nH]c(N)cc2[nH]1
129,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@H]1C[N@@H+](C)C[C@](C)(O)C[C@@H]1C/N=c1\ccc2[nH]c(N)cc2[nH]1
130,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@H]1C[N@@H+](C)C[C@@](C)(O)C[C@H]1C/N=c1\ccc2[nH]c(N)cc2[nH]1
131,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@H]1C[N@@H+](C)C[C@](C)(O)C[C@H]1C/N=c1\ccc2[nH]c(N)cc2[nH]1
132,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@H]1C[N@H+](C)C[C@](C)(O)C[C@H]1C/N=c1/ccc2[nH]c(N)cc2[nH]1
133,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@@H]1C[N@@H+](C)C[C@](C)(O)C[C@@H]1C/N=c1\ccc2[nH]c(N)cc2[nH]1
134,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@H]1C[N@H+](C)C[C@](C)(O)C[C@@H]1C/N=c1\ccc2[nH]c(N)cc2[nH]1
135,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@@H]1C[N@H+](C)C[C@](C)(O)C[C@@H]1C/N=c1\ccc2[nH]c(N)cc2[nH]1
136,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@H]1C[N@@H+](C)C[C@@](C)(O)C[C@@H]1C/N=c1/ccc2[nH]c(N)cc2[nH]1
137,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@H]1C[N@@H+](C)C[C@](C)(O)C[C@@H]1C/N=c1/ccc2[nH]c(N)cc2[nH]1
138,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@@H]1C[N@H+](C)C[C@@](C)(O)C[C@@H]1C/N=c1\ccc2[nH]c(N)cc2[nH]1
139,C(C1C(C)CN(C)CC(C)(O)C1)Nc1[nH]c2cc(N)nc-2cc1,CC1C[NH+](C)CC(C)(O)CC1CN=c1ccc2[nH]c(N)cc2[nH]1,C[C@@H]1C[N@H+](C)C[C@](C)(O)C[C@@H]1C/N=c1/ccc2[nH]c(N)cc2[nH]1
140,C1C[C@H](O)CC[C@H]1CNc1[nH]c2cc(Cl)nc-2cc1C,Cc1cc2nc(Cl)cc-2[nH]c1NC[C@H]1CC[C@H](O)CC1,Cc1cc2nc(Cl)cc-2[nH]c1NC[C@H]1CC[C@H](O)CC1
141,C1C[C@H](O)CC[C@H]1CNc1[nH]c2cc(Cl)nc-2cc1C,Cc1cc2[nH]c(Cl)cc2nc1NC[C@H]1CC[C@H](O)CC1,Cc1cc2[nH]c(Cl)cc2nc1NC[C@H]1CC[C@H](O)CC1
142,C1C[C@H](O)CC[C@H]1CNc1[nH]c2cc(Cl)nc-2cc1C,Cc1cc2[nH]c(Cl)cc2[nH]c1=NC[C@H]1CC[C@H](O)CC1,Cc1cc2[nH]c(Cl)cc2[nH]/c1=N\C[C@H]1CC[C@H](O)CC1
143,C1C[C@H](O)CC[C@H]1CNc1[nH]c2cc(Cl)nc-2cc1C,Cc1cc2[nH]c(Cl)cc2[nH]c1=NC[C@H]1CC[C@H](O)CC1,Cc1cc2[nH]c(Cl)cc2[nH]/c1=N/C[C@H]1CC[C@H](O)CC1
144,C(O)c1n(C)c2cc(N)nc-2cc1,Cn1c(CO)ccc2nc(N)cc1-2,Cn1c(CO)ccc2nc(N)cc1-2
145,C(O)c1n(C)c2cc(N)nc-2cc1,Cn1c(CO)ccc2[nH]c(=N)cc1-2,Cn1c(CO)ccc2[nH]c(=N)cc1-2
146,C1C[C@H](c2cccc(OC)c2OC)CC[C@H]1CNc1[nH]c2cc(N)nc-2cc1,COc1cccc([C@H]2CC[C@H](CNc3ccc4nc(N)cc-4[nH]3)CC2)c1OC,COc1cccc([C@H]2CC[C@H](CNc3ccc4nc(N)cc-4[nH]3)CC2)c1OC
147,C1C[C@H](c2cccc(OC)c2OC)CC[C@H]1CNc1[nH]c2cc(N)nc-2cc1,COc1cccc([C@H]2CC[C@H](CNc3ccc4[nH]c(=N)cc-4[nH]3)CC2)c1OC,COc1cccc([C@H]2CC[C@H](CNc3ccc4[nH]c(=N)cc-4[nH]3)CC2)c1OC
148,C1C[C@H](c2cccc(OC)c2OC)CC[C@H]1CNc1[nH]c2cc(N)nc-2cc1,COc1cccc([C@H]2CC[C@H](CNc3ccc4[nH]c(N)cc4n3)CC2)c1OC,COc1cccc([C@H]2CC[C@H](CNc3ccc4[nH]c(N)cc4n3)CC2)c1OC
149,C1C[C@H](c2cccc(OC)c2OC)CC[C@H]1CNc1[nH]c2cc(N)nc-2cc1,COc1cccc([C@H]2CC[C@H](CN=c3ccc4[nH]c(N)cc4[nH]3)CC2)c1OC,COc1cccc([C@H]2CC[C@H](C/N=c3\ccc4[nH]c(N)cc4[nH]3)CC2)c1OC
150,C1C[C@H](c2cccc(OC)c2OC)CC[C@H]1CNc1[nH]c2cc(N)nc-2cc1,COc1cccc([C@H]2CC[C@H](CN=c3ccc4[nH]c(N)cc4[nH]3)CC2)c1OC,COc1cccc([C@H]2CC[C@H](C/N=c3/ccc4[nH]c(N)cc4[nH]3)CC2)c1OC
151,c1(OC)ccccc1CNc1[nH]c2cc(O)nc-2cc1,COc1ccccc1CNc1ccc2nc(O)cc-2[nH]1,COc1ccccc1CNc1ccc2nc(O)cc-2[nH]1
152,c1(OC)ccccc1CNc1[nH]c2cc(O)nc-2cc1,COc1ccccc1CNc1ccc2[nH]c(=O)cc-2[nH]1,COc1ccccc1CNc1ccc2[nH]c(=O)cc-2[nH]1
153,c1(OC)ccccc1CNc1[nH]c2cc(O)nc-2cc1,COc1ccccc1CNc1ccc2[nH]c(O)cc2n1,COc1ccccc1CNc1ccc2[nH]c(O)cc2n1
154,c1(OC)ccccc1CNc1[nH]c2cc(O)nc-2cc1,COc1ccccc1CN=c1ccc2[nH]c(O)cc2[nH]1,COc1ccccc1C/N=c1\ccc2[nH]c(O)cc2[nH]1
155,c1(OC)ccccc1CNc1[nH]c2cc(O)nc-2cc1,COc1ccccc1CN=c1ccc2[nH]c(O)cc2[nH]1,COc1ccccc1C/N=c1/ccc2[nH]c(O)cc2[nH]1
156,c1n(Cc2ccccc2)c2ccnc-2cc1,c1ccc(Cn2cccc3nccc2-3)cc1,c1ccc(Cn2cccc3nccc2-3)cc1
157,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CNc2ccc3nc(C4C[NH2+]4)nc-3[nH]2)CC1,O[C@H]1CC[C@@H](CNc2ccc3nc([C@@H]4C[NH2+]4)nc-3[nH]2)CC1
158,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CNc2ccc3nc(C4C[NH2+]4)nc-3[nH]2)CC1,O[C@H]1CC[C@@H](CNc2ccc3nc([C@H]4C[NH2+]4)nc-3[nH]2)CC1
159,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CNc2ccc3nc(C4C[NH2+]4)[nH]c3n2)CC1,O[C@H]1CC[C@@H](CNc2ccc3nc([C@@H]4C[NH2+]4)[nH]c3n2)CC1
160,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CNc2ccc3nc(C4C[NH2+]4)[nH]c3n2)CC1,O[C@H]1CC[C@@H](CNc2ccc3nc([C@H]4C[NH2+]4)[nH]c3n2)CC1
161,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CNc2ccc3[nH]c(C4C[NH2+]4)nc3n2)CC1,O[C@H]1CC[C@@H](CNc2ccc3[nH]c([C@@H]4C[NH2+]4)nc3n2)CC1
162,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CNc2ccc3[nH]c(C4C[NH2+]4)nc3n2)CC1,O[C@H]1CC[C@@H](CNc2ccc3[nH]c([C@H]4C[NH2+]4)nc3n2)CC1
163,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CN=c2ccc3nc(C4C[NH2+]4)[nH]c3[nH]2)CC1,O[C@H]1CC[C@@H](C/N=c2\ccc3nc([C@@H]4C[NH2+]4)[nH]c3[nH]2)CC1
164,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CN=c2ccc3nc(C4C[NH2+]4)[nH]c3[nH]2)CC1,O[C@H]1CC[C@@H](C/N=c2\ccc3nc([C@H]4C[NH2+]4)[nH]c3[nH]2)CC1
165,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CN=c2ccc3nc(C4C[NH2+]4)[nH]c3[nH]2)CC1,O[C@H]1CC[C@@H](C/N=c2/ccc3nc([C@@H]4C[NH2+]4)[nH]c3[nH]2)CC1
166,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CN=c2ccc3nc(C4C[NH2+]4)[nH]c3[nH]2)CC1,O[C@H]1CC[C@@H](C/N=c2/ccc3nc([C@H]4C[NH2+]4)[nH]c3[nH]2)CC1
167,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CN=c2ccc3[nH]c(C4C[NH2+]4)nc3[nH]2)CC1,O[C@H]1CC[C@@H](C/N=c2\ccc3[nH]c([C@@H]4C[NH2+]4)nc3[nH]2)CC1
168,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CN=c2ccc3[nH]c(C4C[NH2+]4)nc3[nH]2)CC1,O[C@H]1CC[C@@H](C/N=c2\ccc3[nH]c([C@H]4C[NH2+]4)nc3[nH]2)CC1
169,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CN=c2ccc3[nH]c(C4C[NH2+]4)nc3[nH]2)CC1,O[C@H]1CC[C@@H](C/N=c2/ccc3[nH]c([C@@H]4C[NH2+]4)nc3[nH]2)CC1
170,C1C[C@@H](O)CC[C@H]1CNc1[nH]c2nc(C3CN3)nc-2cc1,O[C@H]1CC[C@@H](CN=c2ccc3[nH]c(C4C[NH2+]4)nc3[nH]2)CC1,O[C@H]1CC[C@@H](C/N=c2/ccc3[nH]c([C@H]4C[NH2+]4)nc3[nH]2)CC1
171,C(O[C@@H]1C[C@@H](O)CC[C@@H]1NC(=O)OC)c1ccccc1,COC(=O)N[C@H]1CC[C@H](O)C[C@H]1OCc1ccccc1,COC(=O)N[C@H]1CC[C@H](O)C[C@H]1OCc1ccccc1
172,C(Nc1ccc2nc(C)cc-2[nH]1)[C@H]1CC[C@H](O)CC1,Cc1cc2[nH]c(NC[C@H]3CC[C@H](O)CC3)ccc-2n1,Cc1cc2[nH]c(NC[C@H]3CC[C@H](O)CC3)ccc-2n1
173,C(Nc1ccc2nc(C)cc-2[nH]1)[C@H]1CC[C@H](O)CC1,Cc1cc2nc(NC[C@H]3CC[C@H](O)CC3)ccc2[nH]1,Cc1cc2nc(NC[C@H]3CC[C@H](O)CC3)ccc2[nH]1
174,C(Nc1ccc2nc(C)cc-2[nH]1)[C@H]1CC[C@H](O)CC1,Cc1cc2[nH]c(=NC[C@H]3CC[C@H](O)CC3)ccc2[nH]1,Cc1cc2[nH]/c(=N/C[C@H]3CC[C@H](O)CC3)ccc2[nH]1
175,C(Nc1ccc2nc(C)cc-2[nH]1)[C@H]1CC[C@H](O)CC1,Cc1cc2[nH]c(=NC[C@H]3CC[C@H](O)CC3)ccc2[nH]1,Cc1cc2[nH]/c(=N\C[C@H]3CC[C@H](O)CC3)ccc2[nH]1
176,O=C(Nc1ccc2nc(N)cc-2[nH]1)CCC,CCCC(=O)Nc1ccc2nc(N)cc-2[nH]1,CCCC(=O)Nc1ccc2nc(N)cc-2[nH]1
177,O=C(Nc1ccc2nc(N)cc-2[nH]1)CCC,CCCC(=O)Nc1ccc2[nH]c(=N)cc-2[nH]1,CCCC(=O)Nc1ccc2[nH]c(=N)cc-2[nH]1
178,O=C(Nc1ccc2nc(N)cc-2[nH]1)CCC,CCCC(=O)Nc1ccc2[nH]c(N)cc2n1,CCCC(=O)Nc1ccc2[nH]c(N)cc2n1
179,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)C1CCC(O)CC1,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@@H](O)CC1
180,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CCC(O)CC1,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)C1CCC(O)CC1,C[C@@H](Nc1ccc2nc(N)cc-2[nH]1)[C@H]1CC[C@H](O)CC1
