sdf_number,annalog,protonated,isomers,docking_energy,cluster
77,C1[C@H]2C[C@@H]3C[C@H](C2)C[C@@]1(NC(c1ncc(-c2ccccc2)s1)=O)C3,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ncc(-c2ccccc2)s1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ncc(-c2ccccc2)s1,-10.677,9
78,C1[C@H]2C[C@@H]3C[C@H](C2)C[C@@]1(NC(C(C)(C)C)=O)C3,CC(C)(C)C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CC(C)(C)C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-8.435,62
79,C1[C@H]2C[C@@H]3C[C@H](C2)C[C@@]1(NC(c1nc2c(nccc2)s1)=O)C3,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nc2cccnc2s1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nc2cccnc2s1,-9.502,61
80,C1[C@H]2C[C@H]3C[C@@H]1C[C@@](CCNC(c1[nH]nc(-c4ccc(C)cc4)c1C)=O)(C2)C3,Cc1ccc(-c2n[nH]c(C(=O)NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2C)cc1,Cc1ccc(-c2n[nH]c(C(=O)NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2C)cc1,-10.84,8
81,C1[C@H]2C[C@H]3C[C@@H]1C[C@@](CCNC(c1[nH]nc(-c4ccc(C)cc4)c1C)=O)(C2)C3,Cc1ccc(-c2[nH]nc(C(=O)NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2C)cc1,Cc1ccc(-c2[nH]nc(C(=O)NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2C)cc1,-10.833,7
82,C1[C@H]2C[C@H]3C[C@@H]1C[C@@](CCNC(c1nn(CCOC)cc1C(F)(F)F)=O)(C2)C3,COCCn1cc(C(F)(F)F)c(C(=O)NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n1,COCCn1cc(C(F)(F)F)c(C(=O)NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n1,-9.394,60
83,C1[C@H]2C[C@H]3C[C@@H]1C[C@@](CCNC(c1nn(Cc4nc(C)on4)c(-c4ccccc4C)c1C)=O)(C2)C3,Cc1nc(Cn2nc(C(=O)NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C)c2-c2ccccc2C)no1,Cc1nc(Cn2nc(C(=O)NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C)c2-c2ccccc2C)no1,-12.183,59
84,C1[C@H]2C[C@H]3C[C@@H]1C[C@@](CCNC(c1[nH]nc(-c4cnn(CCCC)c4)c1C)=O)(C2)C3,CCCCn1cc(-c2n[nH]c(C(=O)NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2C)cn1,CCCCn1cc(-c2n[nH]c(C(=O)NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2C)cn1,-10.422,8
85,C1[C@H]2C[C@H]3C[C@@H]1C[C@@](CCNC(c1[nH]nc(-c4cnn(CCCC)c4)c1C)=O)(C2)C3,CCCCn1cc(-c2[nH]nc(C(=O)NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2C)cn1,CCCCn1cc(-c2[nH]nc(C(=O)NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2C)cn1,-10.398,7
86,C1[C@H]2C[C@H]3C[C@@H]1C[C@H](CCNC(c1nn(-c4ccccc4Br)c(-c4ccccc4)c1C)=O)CC2C3,Cc1c(C(=O)NCC[C@@H]2CC3C[C@@H]4C[C@H](C2)C[C@H]3C4)nn(-c2ccccc2Br)c1-c1ccccc1,Cc1c(C(=O)NCC[C@H]2C[C@H]3C[C@@H]4C[C@H](C3)[C@@H](C4)C2)nn(-c2ccccc2Br)c1-c1ccccc1,-9.618,58
87,C1[C@H]2C[C@H]3C[C@@H]1C[C@@](CCCNC(C(=O)c1c4cc(Cl)cc(Cl)c4[nH]c1C)=O)(C2)C3,Cc1[nH]c2c(Cl)cc(Cl)cc2c1C(=O)C(=O)NCCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,Cc1[nH]c2c(Cl)cc(Cl)cc2c1C(=O)C(=O)NCCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-11.489,12
88,C1[C@H]2C[C@H]3C[C@@H]1C[C@@](CCCNC(C(=O)c1c4cc(Cl)cc(Cl)c4[nH]c1C)=O)(C2)C3,C=c1[nH]c2c(Cl)cc(Cl)cc2c1=C(O)C(=O)NCCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,C=c1[nH]c2c(Cl)cc(Cl)cc2/c1=C(/O)C(=O)NCCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-10.828,12
89,C1[C@H]2C[C@H]3C[C@@H]1C[C@@](CCCNC(C(=O)c1c4cc(Cl)cc(Cl)c4[nH]c1C)=O)(C2)C3,C=c1[nH]c2c(Cl)cc(Cl)cc2c1=C(O)C(=O)NCCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,C=c1[nH]c2c(Cl)cc(Cl)cc2/c1=C(\O)C(=O)NCCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-11.225,12
90,[C@H]12C[C@H]3C[C@](CCNC(=O)c4[nH]nc(-c5ccccc5)c4C)(C[C@@H](C1)C3)C2,Cc1c(-c2ccccc2)n[nH]c1C(=O)NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,Cc1c(-c2ccccc2)n[nH]c1C(=O)NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-11.009,7
91,[C@H]12C[C@H]3C[C@](CCNC(=O)c4[nH]nc(-c5ccccc5)c4C)(C[C@@H](C1)C3)C2,Cc1c(C(=O)NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n[nH]c1-c1ccccc1,Cc1c(C(=O)NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n[nH]c1-c1ccccc1,-10.855,7
92,[C@H]12C[C@H]3C[C@](CCNC(=O)c4nn(CC)c(-c5ccc(Br)cc5)c4C)(C[C@@H](C1)C3)C2,CCn1nc(C(=O)NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccc(Br)cc1,CCn1nc(C(=O)NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccc(Br)cc1,-10.194,57
93,[C@H]12C[C@H]3C[C@](CCNC(=O)c4n(CC=C(C)C)nnc4)(C[C@@H](C1)C3)C2,CC(C)=CCn1nncc1C(=O)NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CC(C)=CCn1nncc1C(=O)NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-9.944,56
94,[C@H]12[C@H](O)[C@H]3C[C@](CCNC(=O)c4nn(CCF)c(-c5ccccc5)c4C)(C[C@@H](C1)C3)C2,Cc1c(C(=O)NCC[C@]23C[C@@H]4C[C@H](C2)[C@@H](O)[C@@H](C4)C3)nn(CCF)c1-c1ccccc1,Cc1c(C(=O)NCC[C@]23C[C@@H]4C[C@H](C2)[C@@H](O)[C@@H](C4)C3)nn(CCF)c1-c1ccccc1,-10.731,55
95,[C@H]12C[C@H]3C[C@](CCNc4nn5cnnc5n4C)(C[C@@H](C1)C3)C2,Cn1c(NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn2cnnc12,Cn1c(NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn2cnnc12,-9.338,54
96,[C@H]12C[C@H]3C[C@](CCNc4nn5cnnc5n4C)(C[C@@H](C1)C3)C2,Cn1c(=NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]n2cnnc12,Cn1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]n2cnnc12,-9.187,29
97,[C@H]12C[C@H]3C[C@](CCNc4nn5cnnc5n4C)(C[C@@H](C1)C3)C2,Cn1c(=NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]n2cnnc12,Cn1/c(=N\CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]n2cnnc12,-9.097,29
98,c1(/C=C/NC(=O)c2nnn[nH]2)cc(Br)cc(Br)c1,O=C(N/C=C/c1cc(Br)cc(Br)c1)c1nnn[n-]1,O=C(N/C=C/c1cc(Br)cc(Br)c1)c1nnn[n-]1,-7.458,28
99,c1(/C=C/NC(=O)c2nnn[nH]2)cc(Br)cc(Br)c1,O=C(NC=Cc1cc(Br)cc(Br)c1)c1nnn[n-]1,O=C(N/C=C\c1cc(Br)cc(Br)c1)c1nnn[n-]1,-7.585,28
100,[C@H]12C[C@H]3C[C@](CNC(=O)c4nn(C5C6(C)CC(C(=O)C=C6)=C5)c(-c5ccccc5)c4C)(C[C@@H](C1)C3)C2,Cc1c(C(=O)NC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C2C=C3CC2(C)C=CC3=O)c1-c1ccccc1,Cc1c(C(=O)NC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn([C@@H]2C=C3C[C@]2(C)C=CC3=O)c1-c1ccccc1,-12.403,6
101,[C@H]12C[C@H]3C[C@](CNC(=O)c4nn(C5C6(C)CC(C(=O)C=C6)=C5)c(-c5ccccc5)c4C)(C[C@@H](C1)C3)C2,Cc1c(C(=O)NC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C2C=C3CC2(C)C=CC3=O)c1-c1ccccc1,Cc1c(C(=O)NC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn([C@H]2C=C3C[C@]2(C)C=CC3=O)c1-c1ccccc1,-11.684,6
102,[C@H]12C[C@H]3C[C@](CNC(=O)c4nn(C5C6(C)CC(C(=O)C=C6)=C5)c(-c5ccccc5)c4C)(C[C@@H](C1)C3)C2,Cc1c(C(=O)NC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C2C=C3CC2(C)C=CC3=O)c1-c1ccccc1,Cc1c(C(=O)NC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn([C@@H]2C=C3C[C@@]2(C)C=CC3=O)c1-c1ccccc1,-12.492,6
103,[C@H]12C[C@H]3C[C@](CNC(=O)c4nn(C5C6(C)CC(C(=O)C=C6)=C5)c(-c5ccccc5)c4C)(C[C@@H](C1)C3)C2,Cc1c(C(=O)NC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C2C=C3CC2(C)C=CC3=O)c1-c1ccccc1,Cc1c(C(=O)NC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn([C@H]2C=C3C[C@@]2(C)C=CC3=O)c1-c1ccccc1,-12.458,6
104,n1c(CNC(=O)c2nnc3n2nc(COC(C)(C)C)c3=O)cccc1,CC(C)(C)OC=c1[nH]n2c(C(=O)NCc3ccccn3)nnc2c1=O,CC(C)(C)O/C=c1\[nH]n2c(C(=O)NCc3ccccn3)nnc2c1=O,-8.89,27
105,n1c(CNC(=O)c2nnc3n2nc(COC(C)(C)C)c3=O)cccc1,CC(C)(C)OC=c1[nH]n2c(C(=O)NCc3ccccn3)nnc2c1=O,CC(C)(C)O/C=c1/[nH]n2c(C(=O)NCc3ccccn3)nnc2c1=O,-9.333,27
106,[C@H]12C[C@@]3(CCNC(c4nn(Cc5ccccc5)cc4)=O)C[C@H](C[C@@H](C1)C3)C2,O=C(NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccn(Cc2ccccc2)n1,O=C(NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccn(Cc2ccccc2)n1,-10.829,11
107,[C@H]12C[C@@]3(CCNC(c4ncc(-c5ccccc5)o4)=O)C[C@H](C[C@@H](C1)C3)C2,O=C(NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ncc(-c2ccccc2)o1,O=C(NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ncc(-c2ccccc2)o1,-10.985,53
108,[C@H]12C[C@@]3(CCNC(c4cn(Cc5ccccc5)cn4)=O)C[C@H](C[C@@H](C1)C3)C2,O=C(NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cn(Cc2ccccc2)cn1,O=C(NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cn(Cc2ccccc2)cn1,-10.714,11
109,[C@H]12C[C@@]3(CCNC(c4cn(Cc5ccccc5)cn4)=O)C[C@H](C[C@@H](C1)C3)C2,O=C(NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cn(Cc2ccccc2)c[nH+]1,O=C(NCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cn(Cc2ccccc2)c[nH+]1,-10.631,11
110,[C@H]12C[C@@]3(CCNC(c4nn(CC(OCC)=O)c(C)c4)=O)C[C@H](C[C@@H](C1)C3)C2,CCOC(=O)Cn1nc(C(=O)NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1C,CCOC(=O)Cn1nc(C(=O)NCC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1C,-9.527,52
111,c1cc(C(N[C@H]2CC[C@H](N)CC2)=O)cc2cc(-c3ccccc3)[nH]c12,[NH3+][C@H]1CC[C@H](NC(=O)c2ccc3[nH]c(-c4ccccc4)cc3c2)CC1,[NH3+][C@H]1CC[C@H](NC(=O)c2ccc3[nH]c(-c4ccccc4)cc3c2)CC1,-11.345,51
112,c1cc(C(N[C@]23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=O)nn2cc(C)nc12,Cc1cn2nc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)ccc2n1,Cc1cn2nc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)ccc2n1,-9.995,26
113,c1cc(C(N[C@]23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=O)nn2cc(C)nc12,Cc1cn2nc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)ccc2[nH+]1,Cc1cn2nc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)ccc2[nH+]1,-10.023,26
114,c1cc(C(NC23CC4CC(C2)CC(C3)C4)=O)cc2cc(C(c3ccccc3)O)[nH]c12,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc2[nH]c(C(O)c3ccccc3)cc2c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2[nH]c([C@@H](O)c3ccccc3)cc2c1,-11.712,25
115,c1cc(C(NC23CC4CC(C2)CC(C3)C4)=O)cc2cc(C(c3ccccc3)O)[nH]c12,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc2[nH]c(C(O)c3ccccc3)cc2c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2[nH]c([C@H](O)c3ccccc3)cc2c1,-11.525,25
116,c1cc(C(OC23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=O)cc2cc(-c3ccccc3C(F)(F)F)[nH]c12,O=C(OC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)c1ccc2[nH]c(-c3ccccc3C(F)(F)F)cc2c1,O=C(O[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2[nH]c(-c3ccccc3C(F)(F)F)cc2c1,-12.181,50
117,c1cc(N(C)[C@]23C[C@@H]4C[C@H](C2)C[C@H](C3)C4=O)nc2cc(-c3ccccc3)[nH]c12,CN(c1ccc2[nH]c(-c3ccccc3)cc2n1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,CN(c1ccc2[nH]c(-c3ccccc3)cc2n1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,-11.304,49
118,c1cc(N(C)[C@]23C[C@@H]4C[C@H](C2)C[C@H](C3)C4=O)nc2cc(-c3ccccc3)[nH]c12,CN(c1ccc2nc(-c3ccccc3)cc-2[nH]1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,CN(c1ccc2nc(-c3ccccc3)cc-2[nH]1)[C@]12C[C@@H]3C[C@H](C1)C(=O)[C@@H](C3)C2,-11.756,48
119,c1cc(C(N/C=C\C(c2ccccc2)=O)O)cc2cc(-c3ccccc3)[nH]c12,O=C(CC=NC(O)c1ccc2[nH]c(-c3ccccc3)cc2c1)c1ccccc1,O=C(C/C=N/[C@H](O)c1ccc2[nH]c(-c3ccccc3)cc2c1)c1ccccc1,-11.981,5
120,c1cc(C(N/C=C\C(c2ccccc2)=O)O)cc2cc(-c3ccccc3)[nH]c12,O=C(CC=NC(O)c1ccc2[nH]c(-c3ccccc3)cc2c1)c1ccccc1,O=C(C/C=N/[C@@H](O)c1ccc2[nH]c(-c3ccccc3)cc2c1)c1ccccc1,-11.816,5
121,c1cc(C(N/C=C\C(c2ccccc2)=O)O)cc2cc(-c3ccccc3)[nH]c12,O=C(CC=NC(O)c1ccc2[nH]c(-c3ccccc3)cc2c1)c1ccccc1,O=C(C/C=N\[C@H](O)c1ccc2[nH]c(-c3ccccc3)cc2c1)c1ccccc1,-11.414,5
122,c1cc(C(N/C=C\C(c2ccccc2)=O)O)cc2cc(-c3ccccc3)[nH]c12,O=C(CC=NC(O)c1ccc2[nH]c(-c3ccccc3)cc2c1)c1ccccc1,O=C(C/C=N\[C@@H](O)c1ccc2[nH]c(-c3ccccc3)cc2c1)c1ccccc1,-11.763,5
123,c1cc(C(N[C@]23[C@@H]4C=C(C2)C[C@H](C3)C4)=O)c(Br)c2cc(-c3ccccc3F)[nH]c12,O=C(N[C@@]12CC3=C[C@@H]1C[C@H](C3)C2)c1ccc2[nH]c(-c3ccccc3F)cc2c1Br,O=C(N[C@@]12CC3=C[C@@H]1C[C@H](C3)C2)c1ccc2[nH]c(-c3ccccc3F)cc2c1Br,-12.302,47
124,c1c2c(sc1-c1c3c([nH]n1)cccc3)[nH]nc2,c1ccc2c(-c3cc4cn[nH]c4s3)n[nH]c2c1,c1ccc2c(-c3cc4cn[nH]c4s3)n[nH]c2c1,-8.584,24
125,c1c2c(sc1-c1c3c([nH]n1)cccc3)[nH]nc2,c1ccc2c(-c3cc4c[nH]nc4s3)n[nH]c2c1,c1ccc2c(-c3cc4c[nH]nc4s3)n[nH]c2c1,-8.676,24
126,c1c2c(sc1-c1c3c([nH]n1)cccc3)[nH]nc2,c1ccc2c(-c3cc4cn[nH]c4s3)[nH]nc2c1,c1ccc2c(-c3cc4cn[nH]c4s3)[nH]nc2c1,-8.575,23
127,c1c2c(sc1-c1c3c([nH]n1)cccc3)[nH]nc2,c1ccc2c(-c3cc4c[nH]nc4s3)[nH]nc2c1,c1ccc2c(-c3cc4c[nH]nc4s3)[nH]nc2c1,-8.582,23
128,c1(-c2ccccc2)cc2c(ccc(C(NC34CC5CC(CC(C3)C5)C4)=O)n2)[nH]1,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc2[nH]c(-c3ccccc3)cc2n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2[nH]c(-c3ccccc3)cc2n1,-11.491,46
129,c1(-c2ccccc2)cc2c(ccc(C(NC34CC5CC(CC(C3)C5)C4)=O)n2)[nH]1,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc2nc(-c3ccccc3)cc-2[nH]1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2nc(-c3ccccc3)cc-2[nH]1,-11.563,45
130,c1(-c2ccccc2)cc2c(ccc(C(N3CCN(CC(C)C)CC3)=O)c2)[nH]1,CC(C)C[NH+]1CCN(C(=O)c2ccc3[nH]c(-c4ccccc4)cc3c2)CC1,CC(C)C[NH+]1CCN(C(=O)c2ccc3[nH]c(-c4ccccc4)cc3c2)CC1,-10.555,44
131,C1N(C)CCc2c(ccc(C(N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5)C4)=O)c2)C1,C[NH+]1CCc2ccc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)cc2CC1,C[N@@H+]1CCc2ccc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)cc2CC1,-8.477,22
132,C1N(C)CCc2c(ccc(C(N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5)C4)=O)c2)C1,C[NH+]1CCc2ccc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)cc2CC1,C[N@H+]1CCc2ccc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)cc2CC1,-8.492,22
133,c1(-c2ccccc2)cc2c(ccc(C(N[C@@H]3C4C[C@H]5C[C@@H]4[C@@H](C3)C5)=O)c2)[nH]1,O=C(N[C@H]1C[C@H]2C[C@H]3CC1[C@@H]2C3)c1ccc2[nH]c(-c3ccccc3)cc2c1,O=C(N[C@H]1C[C@H]2C[C@@H]3C[C@H]2[C@H]1C3)c1ccc2[nH]c(-c3ccccc3)cc2c1,-12.286,43
134,c1(CC2CC2)nsc(-c2cccc(C(N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5)C4)=O)c2)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2nc(CC3CC3)ns2)c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2nc(CC3CC3)ns2)c1,-11.361,42
135,c1(-c2ccoc2)cc2c(ccc(C(Nn3c4c([nH]nc4)c4ccccc4)c3=O)c2)[nH]1,O=C1C(c2ccc3[nH]c(-c4ccoc4)cc3c2)NN1c1cn[nH]c1-c1ccccc1,O=C1[C@H](c2ccc3[nH]c(-c4ccoc4)cc3c2)NN1c1cn[nH]c1-c1ccccc1,-10.997,4
136,c1(-c2ccoc2)cc2c(ccc(C(Nn3c4c([nH]nc4)c4ccccc4)c3=O)c2)[nH]1,O=C1C(c2ccc3[nH]c(-c4ccoc4)cc3c2)NN1c1cn[nH]c1-c1ccccc1,O=C1[C@@H](c2ccc3[nH]c(-c4ccoc4)cc3c2)NN1c1cn[nH]c1-c1ccccc1,-11.962,4
137,c1(-c2ccoc2)cc2c(ccc(C(Nn3c4c([nH]nc4)c4ccccc4)c3=O)c2)[nH]1,O=C1C(c2ccc3[nH]c(-c4ccoc4)cc3c2)NN1c1c[nH]nc1-c1ccccc1,O=C1[C@H](c2ccc3[nH]c(-c4ccoc4)cc3c2)NN1c1c[nH]nc1-c1ccccc1,-11.493,4
138,c1(-c2ccoc2)cc2c(ccc(C(Nn3c4c([nH]nc4)c4ccccc4)c3=O)c2)[nH]1,O=C1C(c2ccc3[nH]c(-c4ccoc4)cc3c2)NN1c1c[nH]nc1-c1ccccc1,O=C1[C@@H](c2ccc3[nH]c(-c4ccoc4)cc3c2)NN1c1c[nH]nc1-c1ccccc1,-11.859,4
139,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CCC(c3ccc(Cl)cc3)=CC=NC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)CC/C(c3ccc(Cl)cc3)=C\C=N\C3=C[C@](C2)(NC3=O)[C@H]1C,-6.774,2
140,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CCC(c3ccc(Cl)cc3)=CC=NC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)CC/C(c3ccc(Cl)cc3)=C\C=N\C3=C[C@](C2)(NC3=O)[C@H]1C,-6.755,2
141,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CCC(c3ccc(Cl)cc3)=CC=NC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)CC/C(c3ccc(Cl)cc3)=C\C=N/C3=C[C@](C2)(NC3=O)[C@H]1C,-5.932,2
142,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CCC(c3ccc(Cl)cc3)=CC=NC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)CC/C(c3ccc(Cl)cc3)=C\C=N/C3=C[C@](C2)(NC3=O)[C@H]1C,-7.018,2
143,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CCC(c3ccc(Cl)cc3)=CC=NC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)CC/C(c3ccc(Cl)cc3)=C/C=N\C3=C[C@](C2)(NC3=O)[C@H]1C,-5.885,2
144,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CCC(c3ccc(Cl)cc3)=CC=NC3=C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)CC/C(c3ccc(Cl)cc3)=C/C=N\C3=C[C@](C2)(NC3=O)[C@H]1C,-6.348,2
145,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C\C=C(c3ccc(Cl)cc3)/C=C/N=C3\C[C@](C2)(NC3=O)[C@H]1C,-8.084,0
146,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@@]2(C)C\C=C(c3ccc(Cl)cc3)/C=C/N=C3\C[C@](C2)(NC3=O)[C@H]1C,-6.824,0
147,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C/C=C(c3ccc(Cl)cc3)/C=C/N=C3\C[C@](C2)(NC3=O)[C@H]1C,-5.635,0
148,c1(-c2ccc(Cl)cc2)ccnc(C(N[C@]23[C@@H](C)[C@H](C)CC(C)(CC1)C3)=O)c2,C[C@@H]1CC2(C)CC=C(c3ccc(Cl)cc3)C=CN=C3C[C@](C2)(NC3=O)[C@H]1C,C[C@@H]1C[C@]2(C)C\C=C(c3ccc(Cl)cc3)/C=C\N=C3/C[C@](C2)(NC3=O)[C@H]1C,-8.169,0
